hv001,hv002,total_household_members,hv010,hv011,hv012,hv014,hv024,hv025,hv027,financial_depriv,electricity_depriv,water_depriv,sanitation_depriv,cooking_fuel_depriv,floor_depriv,information_asset,mobility_asset,livelihood_asset,asset_depriv,hv108,malnutrition,child_under_5,woman_15_to_49,child_not_in_school,school_attainment_depriv,school_attendance_depriv,child_mortailty,total_of_weighted_deprivations,headcount_poor,total_poverty_intensity,DHSID_num,ADM1NAME,LATNUM,LONGNUM,Nightlights_Composite,All_Population_Density_2015,BUILT_Population_2014,geometry,index_right,LOCAL_AUTH,DISTRICT_N,DIST_NAME_,DIST_NM_LA,PROVINCEPC,PROVNAMEFU,DISTRICTPC,STATUS,NOOFWARDS,HRName,HRPCode,HRParent
370,16,5,2,0,5,2,8,2,1,1,1,1,1,1,0,0,0,1,1,0,1.0,1,1,0,1,0,0.0,0.6111111111111112,5,3.055555555555556,370,Masvingo,-20.504913,31.685118,0.002838058,59.9718331,2.17e-05,POINT (31.685118 -20.504913),37,ZakaRDC,Zaka,Zaka,Zaka,18,Masvingo,1807,Rural,34,Zaka,ZW1807,ZW18
370,17,7,1,1,7,2,8,2,1,1,1,1,0,1,0,1,1,1,0,2,0.0,1,1,0,0,0,0.0,0.16666666666666666,0,0.0,370,Masvingo,-20.504913,31.685118,0.002838058,59.9718331,2.17e-05,POINT (31.685118 -20.504913),37,ZakaRDC,Zaka,Zaka,Zaka,18,Masvingo,1807,Rural,34,Zaka,ZW1807,ZW18
370,19,2,1,0,2,1,8,2,1,1,1,1,1,1,1,1,0,1,0,0,1.0,1,1,0,1,0,0.0,0.6111111111111112,2,1.2222222222222223,370,Masvingo,-20.504913,31.685118,0.002838058,59.9718331,2.17e-05,POINT (31.685118 -20.504913),37,ZakaRDC,Zaka,Zaka,Zaka,18,Masvingo,1807,Rural,34,Zaka,ZW1807,ZW18
370,21,4,1,1,4,1,8,2,1,1,1,1,1,1,1,1,0,1,0,2,1.0,1,1,0,0,0,0.0,0.44444444444444453,4,1.7777777777777781,370,Masvingo,-20.504913,31.685118,0.002838058,59.9718331,2.17e-05,POINT (31.685118 -20.504913),37,ZakaRDC,Zaka,Zaka,Zaka,18,Masvingo,1807,Rural,34,Zaka,ZW1807,ZW18
370,22,7,2,1,7,2,8,2,1,1,1,1,1,1,1,1,0,1,0,3,0.0,1,1,0,0,0,0.0,0.2777777777777778,0,0.0,370,Masvingo,-20.504913,31.685118,0.002838058,59.9718331,2.17e-05,POINT (31.685118 -20.504913),37,ZakaRDC,Zaka,Zaka,Zaka,18,Masvingo,1807,Rural,34,Zaka,ZW1807,ZW18
370,23,4,1,0,4,0,8,2,1,0,1,1,1,1,1,1,0,1,0,1,0.0,0,1,0,0,0,0.0,0.2777777777777778,0,0.0,370,Masvingo,-20.504913,31.685118,0.002838058,59.9718331,2.17e-05,POINT (31.685118 -20.504913),37,ZakaRDC,Zaka,Zaka,Zaka,18,Masvingo,1807,Rural,34,Zaka,ZW1807,ZW18
370,27,3,1,1,3,0,8,2,1,1,1,1,1,1,0,1,0,1,0,2,0.0,0,1,0,0,0,0.0,0.2222222222222222,0,0.0,370,Masvingo,-20.504913,31.685118,0.002838058,59.9718331,2.17e-05,POINT (31.685118 -20.504913),37,ZakaRDC,Zaka,Zaka,Zaka,18,Masvingo,1807,Rural,34,Zaka,ZW1807,ZW18
370,28,4,1,0,4,2,8,2,1,0,1,1,0,1,0,1,0,1,0,2,0.0,1,1,0,0,0,1.0,0.33333333333333337,4,1.3333333333333335,370,Masvingo,-20.504913,31.685118,0.002838058,59.9718331,2.17e-05,POINT (31.685118 -20.504913),37,ZakaRDC,Zaka,Zaka,Zaka,18,Masvingo,1807,Rural,34,Zaka,ZW1807,ZW18
370,29,5,1,0,5,2,8,2,1,1,1,1,1,1,1,0,0,1,1,1,0.0,1,1,0,0,0,0.0,0.33333333333333337,5,1.666666666666667,370,Masvingo,-20.504913,31.685118,0.002838058,59.9718331,2.17e-05,POINT (31.685118 -20.504913),37,ZakaRDC,Zaka,Zaka,Zaka,18,Masvingo,1807,Rural,34,Zaka,ZW1807,ZW18
56,2,3,1,1,3,1,2,2,1,1,1,0,1,1,1,1,0,1,0,1,0.0,1,1,0,0,0,0.0,0.2222222222222222,0,0.0,56,Mashonaland Central,-16.978308,31.173646,0.000818183,52.64910176,0.001196364,POINT (31.173646 -16.978308),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
56,3,6,1,2,6,1,2,2,1,1,1,0,0,1,0,1,1,1,0,3,0.0,1,1,0,0,0,0.0,0.1111111111111111,0,0.0,56,Mashonaland Central,-16.978308,31.173646,0.000818183,52.64910176,0.001196364,POINT (31.173646 -16.978308),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
56,4,7,1,1,7,1,2,2,1,1,1,0,1,1,0,1,1,1,0,4,1.0,1,1,0,0,0,0.0,0.33333333333333337,7,2.3333333333333335,56,Mashonaland Central,-16.978308,31.173646,0.000818183,52.64910176,0.001196364,POINT (31.173646 -16.978308),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
56,5,6,1,2,5,2,2,2,1,1,1,0,0,1,0,1,1,1,0,2,2.0,1,1,0,0,0,1.0,0.6111111111111112,6,3.666666666666667,56,Mashonaland Central,-16.978308,31.173646,0.000818183,52.64910176,0.001196364,POINT (31.173646 -16.978308),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
56,6,5,1,1,5,2,2,2,1,1,1,0,0,1,0,1,1,1,0,2,0.0,1,1,0,0,0,0.0,0.1111111111111111,0,0.0,56,Mashonaland Central,-16.978308,31.173646,0.000818183,52.64910176,0.001196364,POINT (31.173646 -16.978308),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
56,8,9,2,3,9,1,2,2,1,1,1,1,0,1,0,1,0,1,0,7,0.0,1,1,0,0,0,0.0,0.16666666666666666,0,0.0,56,Mashonaland Central,-16.978308,31.173646,0.000818183,52.64910176,0.001196364,POINT (31.173646 -16.978308),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
56,10,7,2,1,7,1,2,2,1,1,1,0,1,1,0,1,1,1,0,4,0.0,1,1,0,0,0,1.0,0.33333333333333337,7,2.3333333333333335,56,Mashonaland Central,-16.978308,31.173646,0.000818183,52.64910176,0.001196364,POINT (31.173646 -16.978308),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
56,11,3,1,1,3,1,2,2,1,1,1,0,1,1,0,1,1,1,0,2,0.0,1,1,0,0,0,0.0,0.16666666666666666,0,0.0,56,Mashonaland Central,-16.978308,31.173646,0.000818183,52.64910176,0.001196364,POINT (31.173646 -16.978308),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
56,12,3,1,1,3,0,2,2,1,1,1,0,0,1,1,1,0,1,0,2,0.0,0,1,0,0,0,1.0,0.33333333333333337,3,1.0,56,Mashonaland Central,-16.978308,31.173646,0.000818183,52.64910176,0.001196364,POINT (31.173646 -16.978308),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
56,13,5,3,1,4,1,2,2,1,1,1,0,0,1,0,1,1,1,0,4,0.0,0,1,0,0,0,0.0,0.1111111111111111,0,0.0,56,Mashonaland Central,-16.978308,31.173646,0.000818183,52.64910176,0.001196364,POINT (31.173646 -16.978308),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
56,16,2,1,0,2,0,2,2,1,1,1,0,1,1,0,1,1,1,0,2,1.0,0,1,0,0,0,0.0,0.33333333333333337,2,0.6666666666666667,56,Mashonaland Central,-16.978308,31.173646,0.000818183,52.64910176,0.001196364,POINT (31.173646 -16.978308),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
56,18,4,2,0,4,0,2,2,1,0,1,0,0,1,0,1,1,1,0,2,0.0,0,1,0,0,0,0.0,0.1111111111111111,0,0.0,56,Mashonaland Central,-16.978308,31.173646,0.000818183,52.64910176,0.001196364,POINT (31.173646 -16.978308),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
56,19,4,1,1,4,1,2,2,1,1,1,0,0,1,0,1,0,1,0,2,0.0,1,1,0,0,0,0.0,0.1111111111111111,0,0.0,56,Mashonaland Central,-16.978308,31.173646,0.000818183,52.64910176,0.001196364,POINT (31.173646 -16.978308),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
56,20,4,1,1,4,2,2,2,1,1,1,1,0,1,0,1,1,1,0,2,1.0,1,1,0,0,0,0.0,0.33333333333333337,4,1.3333333333333335,56,Mashonaland Central,-16.978308,31.173646,0.000818183,52.64910176,0.001196364,POINT (31.173646 -16.978308),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
56,21,6,1,1,6,1,2,2,1,1,1,1,1,1,1,1,0,1,0,2,0.0,1,1,0,0,0,0.0,0.2777777777777778,0,0.0,56,Mashonaland Central,-16.978308,31.173646,0.000818183,52.64910176,0.001196364,POINT (31.173646 -16.978308),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
56,23,1,1,0,1,0,2,2,1,1,0,0,1,0,0,1,0,1,0,1,0.0,0,1,0,0,0,1.0,0.2222222222222222,0,0.0,56,Mashonaland Central,-16.978308,31.173646,0.000818183,52.64910176,0.001196364,POINT (31.173646 -16.978308),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
56,24,6,2,1,6,1,2,2,1,1,1,0,0,1,0,1,1,1,0,4,0.0,1,1,0,0,0,2.0,0.4444444444444444,6,2.6666666666666665,56,Mashonaland Central,-16.978308,31.173646,0.000818183,52.64910176,0.001196364,POINT (31.173646 -16.978308),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
56,25,3,1,1,3,1,2,2,1,1,1,1,1,1,1,1,1,1,0,2,1.0,1,1,0,0,0,0.0,0.44444444444444453,3,1.3333333333333335,56,Mashonaland Central,-16.978308,31.173646,0.000818183,52.64910176,0.001196364,POINT (31.173646 -16.978308),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
56,26,5,1,1,5,1,2,2,1,1,1,0,1,1,0,1,0,1,0,2,0.0,1,1,0,0,0,0.0,0.16666666666666666,0,0.0,56,Mashonaland Central,-16.978308,31.173646,0.000818183,52.64910176,0.001196364,POINT (31.173646 -16.978308),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
56,27,5,1,0,5,1,2,2,1,1,1,0,1,1,0,1,1,1,0,2,0.0,0,1,0,0,0,0.0,0.16666666666666666,0,0.0,56,Mashonaland Central,-16.978308,31.173646,0.000818183,52.64910176,0.001196364,POINT (31.173646 -16.978308),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
56,28,7,1,1,5,0,2,2,1,1,1,1,1,1,1,0,1,1,1,5,0.0,0,1,0,0,0,0.0,0.33333333333333337,7,2.3333333333333335,56,Mashonaland Central,-16.978308,31.173646,0.000818183,52.64910176,0.001196364,POINT (31.173646 -16.978308),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
84,1,4,2,1,4,1,2,2,1,0,0,0,1,0,0,1,1,1,0,3,0.0,0,1,0,0,0,0.0,0.05555555555555555,0,0.0,84,Mashonaland Central,-17.138356,30.885532,0.00079487,64.70180613,0.003582102,POINT (30.885532 -17.138356),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
84,2,6,1,0,6,1,2,2,1,1,1,1,0,1,0,1,0,1,0,1,0.0,0,1,0,0,0,0.0,0.16666666666666666,0,0.0,84,Mashonaland Central,-17.138356,30.885532,0.00079487,64.70180613,0.003582102,POINT (30.885532 -17.138356),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
84,3,4,1,1,4,1,2,2,1,1,1,1,1,1,1,1,0,1,0,0,0.0,0,1,0,1,0,0.0,0.44444444444444453,4,1.7777777777777781,84,Mashonaland Central,-17.138356,30.885532,0.00079487,64.70180613,0.003582102,POINT (30.885532 -17.138356),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
84,4,3,1,0,3,1,2,2,1,1,1,0,1,1,1,1,1,1,0,1,0.0,1,1,0,0,0,0.0,0.2222222222222222,0,0.0,84,Mashonaland Central,-17.138356,30.885532,0.00079487,64.70180613,0.003582102,POINT (30.885532 -17.138356),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
84,8,3,1,1,3,0,2,2,1,1,1,0,1,1,1,1,0,0,1,2,0.0,0,1,0,0,0,0.0,0.2777777777777778,0,0.0,84,Mashonaland Central,-17.138356,30.885532,0.00079487,64.70180613,0.003582102,POINT (30.885532 -17.138356),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
84,10,6,1,2,6,0,2,2,1,1,1,1,1,1,0,1,1,1,0,2,0.0,0,1,0,0,0,0.0,0.2222222222222222,0,0.0,84,Mashonaland Central,-17.138356,30.885532,0.00079487,64.70180613,0.003582102,POINT (30.885532 -17.138356),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
84,13,7,2,2,7,0,2,2,1,1,1,1,1,1,0,1,1,1,0,5,0.0,0,1,0,0,0,0.0,0.2222222222222222,0,0.0,84,Mashonaland Central,-17.138356,30.885532,0.00079487,64.70180613,0.003582102,POINT (30.885532 -17.138356),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
84,14,8,1,3,8,1,2,2,1,1,1,0,1,1,1,1,1,1,0,3,0.0,1,1,0,0,0,0.0,0.2222222222222222,0,0.0,84,Mashonaland Central,-17.138356,30.885532,0.00079487,64.70180613,0.003582102,POINT (30.885532 -17.138356),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
84,16,7,3,2,7,1,2,2,1,1,1,0,1,1,0,1,1,1,0,5,2.0,1,1,0,0,0,0.0,0.5,7,3.5,84,Mashonaland Central,-17.138356,30.885532,0.00079487,64.70180613,0.003582102,POINT (30.885532 -17.138356),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
84,17,5,1,1,5,3,2,2,1,1,1,0,1,1,0,1,0,1,0,2,1.0,1,1,0,0,0,0.0,0.33333333333333337,5,1.666666666666667,84,Mashonaland Central,-17.138356,30.885532,0.00079487,64.70180613,0.003582102,POINT (30.885532 -17.138356),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
84,23,3,1,0,3,0,2,2,1,1,1,1,1,1,1,1,0,0,1,0,0.0,0,1,0,1,0,0.0,0.5000000000000001,3,1.5000000000000004,84,Mashonaland Central,-17.138356,30.885532,0.00079487,64.70180613,0.003582102,POINT (30.885532 -17.138356),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
84,24,6,3,2,5,0,2,2,1,0,1,1,0,1,0,1,1,1,0,4,0.0,0,1,0,0,0,0.0,0.16666666666666666,0,0.0,84,Mashonaland Central,-17.138356,30.885532,0.00079487,64.70180613,0.003582102,POINT (30.885532 -17.138356),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
84,25,6,2,0,6,1,2,2,1,1,1,1,1,1,1,1,0,1,0,4,0.0,1,1,0,0,0,0.0,0.2777777777777778,0,0.0,84,Mashonaland Central,-17.138356,30.885532,0.00079487,64.70180613,0.003582102,POINT (30.885532 -17.138356),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
84,26,4,1,1,4,1,2,2,1,1,1,1,1,1,0,1,0,0,1,1,0.0,1,1,0,0,0,0.0,0.2777777777777778,0,0.0,84,Mashonaland Central,-17.138356,30.885532,0.00079487,64.70180613,0.003582102,POINT (30.885532 -17.138356),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
84,27,6,1,1,6,2,2,2,1,0,1,0,1,1,1,1,1,1,0,2,1.0,1,1,0,0,0,0.0,0.38888888888888895,6,2.333333333333334,84,Mashonaland Central,-17.138356,30.885532,0.00079487,64.70180613,0.003582102,POINT (30.885532 -17.138356),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
84,28,7,1,1,6,2,2,2,1,1,1,1,0,1,1,1,1,1,0,3,1.0,1,1,0,0,0,0.0,0.38888888888888895,7,2.7222222222222228,84,Mashonaland Central,-17.138356,30.885532,0.00079487,64.70180613,0.003582102,POINT (30.885532 -17.138356),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
84,29,8,2,2,8,1,2,2,1,1,1,1,1,1,0,1,0,1,0,3,1.0,1,1,0,0,0,0.0,0.38888888888888895,8,3.1111111111111116,84,Mashonaland Central,-17.138356,30.885532,0.00079487,64.70180613,0.003582102,POINT (30.885532 -17.138356),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
90,1,5,1,2,5,2,2,2,1,0,0,1,1,0,0,1,1,1,0,3,0.0,1,1,0,0,0,0.0,0.1111111111111111,0,0.0,90,Mashonaland Central,-17.252286,30.914214,0.010600469,65.78420272,0.002344529,POINT (30.914214 -17.252286),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
90,6,6,1,0,6,1,2,2,1,1,1,1,1,1,0,1,1,1,0,1,0.0,1,1,0,0,0,0.0,0.2222222222222222,0,0.0,90,Mashonaland Central,-17.252286,30.914214,0.010600469,65.78420272,0.002344529,POINT (30.914214 -17.252286),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
90,7,5,1,2,5,0,2,2,1,1,1,1,1,1,0,1,1,0,0,2,0.0,0,1,1,0,1,0.0,0.38888888888888895,5,1.9444444444444446,90,Mashonaland Central,-17.252286,30.914214,0.010600469,65.78420272,0.002344529,POINT (30.914214 -17.252286),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
90,11,7,1,1,5,0,2,2,1,0,0,1,1,1,0,1,0,1,0,3,0.0,0,1,0,0,0,0.0,0.16666666666666666,0,0.0,90,Mashonaland Central,-17.252286,30.914214,0.010600469,65.78420272,0.002344529,POINT (30.914214 -17.252286),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
90,12,3,1,0,3,0,2,2,1,0,0,1,1,0,0,1,0,1,0,2,0.0,0,1,0,0,0,0.0,0.1111111111111111,0,0.0,90,Mashonaland Central,-17.252286,30.914214,0.010600469,65.78420272,0.002344529,POINT (30.914214 -17.252286),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
90,14,4,1,1,4,1,2,2,1,1,1,1,1,1,0,1,1,1,0,1,1.0,1,1,0,0,0,0.0,0.38888888888888895,4,1.5555555555555558,90,Mashonaland Central,-17.252286,30.914214,0.010600469,65.78420272,0.002344529,POINT (30.914214 -17.252286),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
90,15,6,1,1,6,2,2,2,1,1,1,1,0,1,1,1,1,1,0,0,0.0,1,1,0,1,0,0.0,0.38888888888888895,6,2.333333333333334,90,Mashonaland Central,-17.252286,30.914214,0.010600469,65.78420272,0.002344529,POINT (30.914214 -17.252286),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
90,17,3,1,1,3,1,2,2,1,0,0,0,1,0,0,1,0,1,0,2,0.0,1,1,0,0,0,0.0,0.05555555555555555,0,0.0,90,Mashonaland Central,-17.252286,30.914214,0.010600469,65.78420272,0.002344529,POINT (30.914214 -17.252286),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
90,18,4,1,1,4,0,2,2,1,1,1,0,0,1,1,1,0,1,0,2,0.0,0,1,1,0,1,0.0,0.33333333333333337,4,1.3333333333333335,90,Mashonaland Central,-17.252286,30.914214,0.010600469,65.78420272,0.002344529,POINT (30.914214 -17.252286),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
90,20,4,1,1,3,1,2,2,1,1,0,1,1,0,0,1,0,0,1,2,0.0,0,1,0,0,0,0.0,0.16666666666666666,0,0.0,90,Mashonaland Central,-17.252286,30.914214,0.010600469,65.78420272,0.002344529,POINT (30.914214 -17.252286),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
90,21,8,3,1,8,0,2,2,1,1,0,0,0,1,0,1,1,1,0,3,0.0,0,1,0,0,0,0.0,0.05555555555555555,0,0.0,90,Mashonaland Central,-17.252286,30.914214,0.010600469,65.78420272,0.002344529,POINT (30.914214 -17.252286),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
90,27,8,3,3,7,1,2,2,1,0,0,0,0,0,0,1,1,1,0,7,0.0,1,1,0,0,0,0.0,0.0,0,0.0,90,Mashonaland Central,-17.252286,30.914214,0.010600469,65.78420272,0.002344529,POINT (30.914214 -17.252286),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
124,1,7,3,2,7,1,2,2,1,1,1,1,1,1,0,1,1,0,0,5,1.0,1,1,0,0,0,0.0,0.38888888888888895,7,2.7222222222222228,124,Mashonaland Central,-17.283024,31.057587,0.061369036,83.29223494,0.019410442,POINT (31.057587 -17.283024),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
124,2,3,1,1,3,1,2,2,1,1,1,1,1,1,1,0,0,1,1,1,1.0,1,1,0,0,0,0.0,0.5000000000000001,3,1.5000000000000004,124,Mashonaland Central,-17.283024,31.057587,0.061369036,83.29223494,0.019410442,POINT (31.057587 -17.283024),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
124,7,3,1,0,3,1,2,2,1,1,0,1,1,0,0,1,0,0,1,2,0.0,1,1,0,0,0,0.0,0.16666666666666666,0,0.0,124,Mashonaland Central,-17.283024,31.057587,0.061369036,83.29223494,0.019410442,POINT (31.057587 -17.283024),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
124,8,6,1,2,6,2,2,2,1,1,1,1,1,1,1,1,1,1,0,2,0.0,1,1,1,0,1,0.0,0.44444444444444453,6,2.666666666666667,124,Mashonaland Central,-17.283024,31.057587,0.061369036,83.29223494,0.019410442,POINT (31.057587 -17.283024),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
124,9,3,1,1,3,0,2,2,1,1,0,1,1,1,0,1,0,0,1,1,0.0,0,1,0,0,0,0.0,0.2222222222222222,0,0.0,124,Mashonaland Central,-17.283024,31.057587,0.061369036,83.29223494,0.019410442,POINT (31.057587 -17.283024),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
124,10,3,1,1,3,1,2,2,1,1,0,1,1,0,0,1,1,0,0,2,0.0,1,1,0,0,0,0.0,0.1111111111111111,0,0.0,124,Mashonaland Central,-17.283024,31.057587,0.061369036,83.29223494,0.019410442,POINT (31.057587 -17.283024),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
124,11,7,3,1,7,1,2,2,1,1,0,1,1,1,0,1,1,1,0,3,0.0,1,1,1,0,1,0.0,0.33333333333333337,7,2.3333333333333335,124,Mashonaland Central,-17.283024,31.057587,0.061369036,83.29223494,0.019410442,POINT (31.057587 -17.283024),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
124,12,4,1,1,4,0,2,2,1,1,0,0,1,1,0,1,0,1,0,2,0.0,0,1,0,0,0,1.0,0.2777777777777778,0,0.0,124,Mashonaland Central,-17.283024,31.057587,0.061369036,83.29223494,0.019410442,POINT (31.057587 -17.283024),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
124,13,4,1,1,4,1,2,2,1,1,0,1,0,0,0,1,0,0,1,1,0.0,0,1,0,0,0,0.0,0.1111111111111111,0,0.0,124,Mashonaland Central,-17.283024,31.057587,0.061369036,83.29223494,0.019410442,POINT (31.057587 -17.283024),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
124,14,4,1,1,4,1,2,2,1,1,1,1,1,1,1,1,1,0,0,1,0.0,0,1,0,0,0,1.0,0.44444444444444453,4,1.7777777777777781,124,Mashonaland Central,-17.283024,31.057587,0.061369036,83.29223494,0.019410442,POINT (31.057587 -17.283024),61,MazoweRDC,Mazowe,Mazowe,Mazowe,12,Mashonaland Central,1204,Rural,35,Mazowe,ZW1204,ZW12
