,id,hv001,hv002,total_household_members,hv010,hv011,hv012,hv014,hv024,hv025,hv027,financial_depriv,electricity_depriv,water_depriv,sanitation_depriv,cooking_fuel_depriv,floor_depriv,information_asset,mobility_asset,livelihood_asset,asset_depriv,hv108,malnutrition,child_under_5,woman_15_to_49,child_not_in_school,school_attainment_depriv,school_attendance_depriv,child_mortality,total_of_weighted_deprivations,headcount_poor,total_poverty_intensity,DHSID_num,ADM1NAME,LATNUM,LONGNUM,geometry,index_right,LOCAL_AUTH,DISTRICT_N,DIST_NAME_,DIST_NM_LA,PROVINCEPC,PROVNAMEFU,DISTRICTPC,STATUS,NOOFWARDS,HRName,HRPCode,HRParent,DHSID,DHSCLUST,All_Population_Count_2010,All_Population_Count_2015,All_Population_Density_2010,All_Population_Density_2015,Aridity,BUILT_Population_2014,Drought_Episodes,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Global_Human_Footprint,Growing_Season_Length,ITN_Coverage_2010,ITN_Coverage_2015,Malaria_2010,Malaria_2015,Nightlights_Composite,Potential_Evapotranspiration,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_2010,Rainfall_2015,Travel_Times
3139,3139,275,27,5,1,1,5,2,5,1,1,0,0,0,0,0,0,1,1,0,0,3,0.0,1,1,0,0,0,0.0,0.0,0,0.0,275,Matabeleland North,-17.954292000000002,25.820377,POINT (25.820377 -17.954292),52,VictoriaFallsMunicipality,Victoria Falls,VictoriaFalls,Victoria Falls,15,Matabeleland North,1522,Urban,11,VictoriaFalls,ZW1522,ZW15,ZW201500000275,275,12895.57227,14398.7334,1026.197035,1145.814797,3640.75,0.018663979,2.0,3057.0,2820.0,44.125,6.0,0.257788672,0.397418752,0.07706866400000001,0.07494050299999999,1.66592945,1863.5,3519.976719,856.6795045,126813.7028,752.0,494.0,92.9375
3140,3140,275,28,2,1,1,2,0,5,1,1,1,0,0,1,0,0,1,0,0,1,2,0.0,0,1,0,0,0,0.0,0.1111111111111111,0,0.0,275,Matabeleland North,-17.954292000000002,25.820377,POINT (25.820377 -17.954292),52,VictoriaFallsMunicipality,Victoria Falls,VictoriaFalls,Victoria Falls,15,Matabeleland North,1522,Urban,11,VictoriaFalls,ZW1522,ZW15,ZW201500000275,275,12895.57227,14398.7334,1026.197035,1145.814797,3640.75,0.018663979,2.0,3057.0,2820.0,44.125,6.0,0.257788672,0.397418752,0.07706866400000001,0.07494050299999999,1.66592945,1863.5,3519.976719,856.6795045,126813.7028,752.0,494.0,92.9375
3141,3141,275,29,3,1,0,3,0,5,1,1,0,0,0,1,0,0,1,0,1,0,1,0.0,0,1,0,0,0,0.0,0.05555555555555555,0,0.0,275,Matabeleland North,-17.954292000000002,25.820377,POINT (25.820377 -17.954292),52,VictoriaFallsMunicipality,Victoria Falls,VictoriaFalls,Victoria Falls,15,Matabeleland North,1522,Urban,11,VictoriaFalls,ZW1522,ZW15,ZW201500000275,275,12895.57227,14398.7334,1026.197035,1145.814797,3640.75,0.018663979,2.0,3057.0,2820.0,44.125,6.0,0.257788672,0.397418752,0.07706866400000001,0.07494050299999999,1.66592945,1863.5,3519.976719,856.6795045,126813.7028,752.0,494.0,92.9375
3142,3142,41,2,6,1,1,6,2,2,2,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1,0,0,0,0.0,0.5000000000000001,6,3.0000000000000013,41,Mashonaland Central,-16.620767,32.587027,POINT (32.587027 -16.620767),83,RushingaRDC,Rushinga,Rushinga,Rushinga,12,Mashonaland Central,1206,Rural,25,Rushinga,ZW1206,ZW12,ZW201500000041,41,10084.94922,11269.11914,32.10139038,35.87072031,3682.96124,0.0,10.0,3167.9,3051.5,21.02857143,6.0,0.212944949,0.66771649,0.097295634,0.096717842,0.0,1788.9586559999998,8095.891890000001,174202.5226,109228.0348,770.1,652.9,759.0387597
3143,3143,41,3,5,2,0,5,1,2,2,1,1,1,1,1,1,1,1,1,1,0,2,1.0,1,1,0,0,0,0.0,0.4444444444444445,5,2.2222222222222228,41,Mashonaland Central,-16.620767,32.587027,POINT (32.587027 -16.620767),83,RushingaRDC,Rushinga,Rushinga,Rushinga,12,Mashonaland Central,1206,Rural,25,Rushinga,ZW1206,ZW12,ZW201500000041,41,10084.94922,11269.11914,32.10139038,35.87072031,3682.96124,0.0,10.0,3167.9,3051.5,21.02857143,6.0,0.212944949,0.66771649,0.097295634,0.096717842,0.0,1788.9586559999998,8095.891890000001,174202.5226,109228.0348,770.1,652.9,759.0387597
3144,3144,41,4,7,1,1,7,2,2,2,1,1,1,1,1,1,0,1,0,1,0,2,0.0,1,1,0,0,0,1.0,0.38888888888888895,7,2.7222222222222228,41,Mashonaland Central,-16.620767,32.587027,POINT (32.587027 -16.620767),83,RushingaRDC,Rushinga,Rushinga,Rushinga,12,Mashonaland Central,1206,Rural,25,Rushinga,ZW1206,ZW12,ZW201500000041,41,10084.94922,11269.11914,32.10139038,35.87072031,3682.96124,0.0,10.0,3167.9,3051.5,21.02857143,6.0,0.212944949,0.66771649,0.097295634,0.096717842,0.0,1788.9586559999998,8095.891890000001,174202.5226,109228.0348,770.1,652.9,759.0387597
3145,3145,41,7,4,1,1,4,2,2,2,1,1,1,1,1,1,1,0,0,1,1,2,0.0,1,1,0,0,0,0.0,0.33333333333333337,4,1.3333333333333337,41,Mashonaland Central,-16.620767,32.587027,POINT (32.587027 -16.620767),83,RushingaRDC,Rushinga,Rushinga,Rushinga,12,Mashonaland Central,1206,Rural,25,Rushinga,ZW1206,ZW12,ZW201500000041,41,10084.94922,11269.11914,32.10139038,35.87072031,3682.96124,0.0,10.0,3167.9,3051.5,21.02857143,6.0,0.212944949,0.66771649,0.097295634,0.096717842,0.0,1788.9586559999998,8095.891890000001,174202.5226,109228.0348,770.1,652.9,759.0387597
3146,3146,41,8,3,1,1,3,1,2,2,1,1,1,1,1,1,1,1,0,1,0,2,0.0,1,1,0,0,0,0.0,0.2777777777777778,0,0.0,41,Mashonaland Central,-16.620767,32.587027,POINT (32.587027 -16.620767),83,RushingaRDC,Rushinga,Rushinga,Rushinga,12,Mashonaland Central,1206,Rural,25,Rushinga,ZW1206,ZW12,ZW201500000041,41,10084.94922,11269.11914,32.10139038,35.87072031,3682.96124,0.0,10.0,3167.9,3051.5,21.02857143,6.0,0.212944949,0.66771649,0.097295634,0.096717842,0.0,1788.9586559999998,8095.891890000001,174202.5226,109228.0348,770.1,652.9,759.0387597
3147,3147,41,12,8,2,1,7,2,2,2,1,1,1,0,1,1,1,0,0,1,1,2,0.0,0,1,0,0,0,0.0,0.2777777777777778,0,0.0,41,Mashonaland Central,-16.620767,32.587027,POINT (32.587027 -16.620767),83,RushingaRDC,Rushinga,Rushinga,Rushinga,12,Mashonaland Central,1206,Rural,25,Rushinga,ZW1206,ZW12,ZW201500000041,41,10084.94922,11269.11914,32.10139038,35.87072031,3682.96124,0.0,10.0,3167.9,3051.5,21.02857143,6.0,0.212944949,0.66771649,0.097295634,0.096717842,0.0,1788.9586559999998,8095.891890000001,174202.5226,109228.0348,770.1,652.9,759.0387597
3148,3148,41,13,4,1,1,4,2,2,2,1,1,1,0,1,1,1,0,0,1,1,2,0.0,1,1,0,0,0,0.0,0.2777777777777778,0,0.0,41,Mashonaland Central,-16.620767,32.587027,POINT (32.587027 -16.620767),83,RushingaRDC,Rushinga,Rushinga,Rushinga,12,Mashonaland Central,1206,Rural,25,Rushinga,ZW1206,ZW12,ZW201500000041,41,10084.94922,11269.11914,32.10139038,35.87072031,3682.96124,0.0,10.0,3167.9,3051.5,21.02857143,6.0,0.212944949,0.66771649,0.097295634,0.096717842,0.0,1788.9586559999998,8095.891890000001,174202.5226,109228.0348,770.1,652.9,759.0387597
3149,3149,41,14,6,2,1,6,1,2,2,1,1,1,0,1,1,1,0,0,1,1,3,1.0,1,1,0,0,0,0.0,0.4444444444444445,6,2.666666666666667,41,Mashonaland Central,-16.620767,32.587027,POINT (32.587027 -16.620767),83,RushingaRDC,Rushinga,Rushinga,Rushinga,12,Mashonaland Central,1206,Rural,25,Rushinga,ZW1206,ZW12,ZW201500000041,41,10084.94922,11269.11914,32.10139038,35.87072031,3682.96124,0.0,10.0,3167.9,3051.5,21.02857143,6.0,0.212944949,0.66771649,0.097295634,0.096717842,0.0,1788.9586559999998,8095.891890000001,174202.5226,109228.0348,770.1,652.9,759.0387597
3150,3150,41,15,6,1,2,6,2,2,2,1,1,1,1,1,1,1,1,0,1,0,3,1.0,1,1,0,0,0,0.0,0.4444444444444445,6,2.666666666666667,41,Mashonaland Central,-16.620767,32.587027,POINT (32.587027 -16.620767),83,RushingaRDC,Rushinga,Rushinga,Rushinga,12,Mashonaland Central,1206,Rural,25,Rushinga,ZW1206,ZW12,ZW201500000041,41,10084.94922,11269.11914,32.10139038,35.87072031,3682.96124,0.0,10.0,3167.9,3051.5,21.02857143,6.0,0.212944949,0.66771649,0.097295634,0.096717842,0.0,1788.9586559999998,8095.891890000001,174202.5226,109228.0348,770.1,652.9,759.0387597
3151,3151,41,16,6,1,1,6,2,2,2,1,1,1,1,1,1,1,1,0,1,0,3,0.0,1,1,0,0,0,1.0,0.4444444444444445,6,2.666666666666667,41,Mashonaland Central,-16.620767,32.587027,POINT (32.587027 -16.620767),83,RushingaRDC,Rushinga,Rushinga,Rushinga,12,Mashonaland Central,1206,Rural,25,Rushinga,ZW1206,ZW12,ZW201500000041,41,10084.94922,11269.11914,32.10139038,35.87072031,3682.96124,0.0,10.0,3167.9,3051.5,21.02857143,6.0,0.212944949,0.66771649,0.097295634,0.096717842,0.0,1788.9586559999998,8095.891890000001,174202.5226,109228.0348,770.1,652.9,759.0387597
3152,3152,41,21,5,1,1,5,2,2,2,1,1,1,1,1,1,0,0,0,1,1,3,0.0,1,1,0,0,0,0.0,0.2777777777777778,0,0.0,41,Mashonaland Central,-16.620767,32.587027,POINT (32.587027 -16.620767),83,RushingaRDC,Rushinga,Rushinga,Rushinga,12,Mashonaland Central,1206,Rural,25,Rushinga,ZW1206,ZW12,ZW201500000041,41,10084.94922,11269.11914,32.10139038,35.87072031,3682.96124,0.0,10.0,3167.9,3051.5,21.02857143,6.0,0.212944949,0.66771649,0.097295634,0.096717842,0.0,1788.9586559999998,8095.891890000001,174202.5226,109228.0348,770.1,652.9,759.0387597
3153,3153,41,24,5,1,1,5,2,2,2,1,1,1,1,1,1,0,1,0,1,0,2,0.0,1,1,0,0,0,0.0,0.2222222222222222,0,0.0,41,Mashonaland Central,-16.620767,32.587027,POINT (32.587027 -16.620767),83,RushingaRDC,Rushinga,Rushinga,Rushinga,12,Mashonaland Central,1206,Rural,25,Rushinga,ZW1206,ZW12,ZW201500000041,41,10084.94922,11269.11914,32.10139038,35.87072031,3682.96124,0.0,10.0,3167.9,3051.5,21.02857143,6.0,0.212944949,0.66771649,0.097295634,0.096717842,0.0,1788.9586559999998,8095.891890000001,174202.5226,109228.0348,770.1,652.9,759.0387597
3154,3154,41,25,8,2,1,7,3,2,2,1,1,1,0,1,1,1,1,0,1,0,4,1.0,1,1,0,0,0,0.0,0.38888888888888895,8,3.111111111111112,41,Mashonaland Central,-16.620767,32.587027,POINT (32.587027 -16.620767),83,RushingaRDC,Rushinga,Rushinga,Rushinga,12,Mashonaland Central,1206,Rural,25,Rushinga,ZW1206,ZW12,ZW201500000041,41,10084.94922,11269.11914,32.10139038,35.87072031,3682.96124,0.0,10.0,3167.9,3051.5,21.02857143,6.0,0.212944949,0.66771649,0.097295634,0.096717842,0.0,1788.9586559999998,8095.891890000001,174202.5226,109228.0348,770.1,652.9,759.0387597
3155,3155,41,27,2,1,0,2,1,2,2,1,1,1,1,1,1,1,0,0,1,1,1,0.0,1,1,0,0,0,0.0,0.33333333333333337,2,0.6666666666666667,41,Mashonaland Central,-16.620767,32.587027,POINT (32.587027 -16.620767),83,RushingaRDC,Rushinga,Rushinga,Rushinga,12,Mashonaland Central,1206,Rural,25,Rushinga,ZW1206,ZW12,ZW201500000041,41,10084.94922,11269.11914,32.10139038,35.87072031,3682.96124,0.0,10.0,3167.9,3051.5,21.02857143,6.0,0.212944949,0.66771649,0.097295634,0.096717842,0.0,1788.9586559999998,8095.891890000001,174202.5226,109228.0348,770.1,652.9,759.0387597
3156,3156,41,28,4,1,0,4,1,2,2,1,1,1,1,1,1,1,0,0,1,1,1,0.0,1,1,0,0,0,0.0,0.33333333333333337,4,1.3333333333333337,41,Mashonaland Central,-16.620767,32.587027,POINT (32.587027 -16.620767),83,RushingaRDC,Rushinga,Rushinga,Rushinga,12,Mashonaland Central,1206,Rural,25,Rushinga,ZW1206,ZW12,ZW201500000041,41,10084.94922,11269.11914,32.10139038,35.87072031,3682.96124,0.0,10.0,3167.9,3051.5,21.02857143,6.0,0.212944949,0.66771649,0.097295634,0.096717842,0.0,1788.9586559999998,8095.891890000001,174202.5226,109228.0348,770.1,652.9,759.0387597
3157,3157,129,1,3,1,1,3,1,2,2,1,1,1,1,1,1,1,1,1,1,0,2,0.0,1,1,0,0,0,0.0,0.2777777777777778,0,0.0,129,Mashonaland Central,-16.527611,32.358203,POINT (32.358203 -16.527611),83,RushingaRDC,Rushinga,Rushinga,Rushinga,12,Mashonaland Central,1206,Rural,25,Rushinga,ZW1206,ZW12,ZW201500000129,129,9657.44043,10789.38086,30.74058764,34.34366594,3800.265625,1.84e-05,8.0,2846.545455,2861.818182,25.07552083,6.0,0.223793512,0.6877693570000001,0.076221094,0.079651073,0.0,1770.625,7627.404673,188691.9366,94820.32366,738.4,641.8,667.65625
3158,3158,129,3,4,1,1,4,1,2,2,1,1,1,1,1,1,0,1,1,1,0,1,0.0,0,1,0,0,0,0.0,0.2222222222222222,0,0.0,129,Mashonaland Central,-16.527611,32.358203,POINT (32.358203 -16.527611),83,RushingaRDC,Rushinga,Rushinga,Rushinga,12,Mashonaland Central,1206,Rural,25,Rushinga,ZW1206,ZW12,ZW201500000129,129,9657.44043,10789.38086,30.74058764,34.34366594,3800.265625,1.84e-05,8.0,2846.545455,2861.818182,25.07552083,6.0,0.223793512,0.6877693570000001,0.076221094,0.079651073,0.0,1770.625,7627.404673,188691.9366,94820.32366,738.4,641.8,667.65625
3159,3159,129,4,5,1,2,5,1,2,2,1,1,1,1,1,1,0,1,1,1,0,3,0.0,1,1,0,0,0,0.0,0.2222222222222222,0,0.0,129,Mashonaland Central,-16.527611,32.358203,POINT (32.358203 -16.527611),83,RushingaRDC,Rushinga,Rushinga,Rushinga,12,Mashonaland Central,1206,Rural,25,Rushinga,ZW1206,ZW12,ZW201500000129,129,9657.44043,10789.38086,30.74058764,34.34366594,3800.265625,1.84e-05,8.0,2846.545455,2861.818182,25.07552083,6.0,0.223793512,0.6877693570000001,0.076221094,0.079651073,0.0,1770.625,7627.404673,188691.9366,94820.32366,738.4,641.8,667.65625
3160,3160,129,9,3,1,1,3,0,2,2,1,1,1,0,1,1,1,1,0,1,0,2,0.0,0,1,0,0,0,0.0,0.2222222222222222,0,0.0,129,Mashonaland Central,-16.527611,32.358203,POINT (32.358203 -16.527611),83,RushingaRDC,Rushinga,Rushinga,Rushinga,12,Mashonaland Central,1206,Rural,25,Rushinga,ZW1206,ZW12,ZW201500000129,129,9657.44043,10789.38086,30.74058764,34.34366594,3800.265625,1.84e-05,8.0,2846.545455,2861.818182,25.07552083,6.0,0.223793512,0.6877693570000001,0.076221094,0.079651073,0.0,1770.625,7627.404673,188691.9366,94820.32366,738.4,641.8,667.65625
3161,3161,129,10,4,1,0,4,1,2,2,1,1,1,1,1,1,1,0,0,1,1,0,0.0,0,1,0,1,0,0.0,0.5000000000000001,4,2.0000000000000004,129,Mashonaland Central,-16.527611,32.358203,POINT (32.358203 -16.527611),83,RushingaRDC,Rushinga,Rushinga,Rushinga,12,Mashonaland Central,1206,Rural,25,Rushinga,ZW1206,ZW12,ZW201500000129,129,9657.44043,10789.38086,30.74058764,34.34366594,3800.265625,1.84e-05,8.0,2846.545455,2861.818182,25.07552083,6.0,0.223793512,0.6877693570000001,0.076221094,0.079651073,0.0,1770.625,7627.404673,188691.9366,94820.32366,738.4,641.8,667.65625
3162,3162,129,11,5,1,1,5,1,2,2,1,1,1,1,0,1,0,1,0,1,0,3,0.0,1,1,0,0,0,0.0,0.16666666666666666,0,0.0,129,Mashonaland Central,-16.527611,32.358203,POINT (32.358203 -16.527611),83,RushingaRDC,Rushinga,Rushinga,Rushinga,12,Mashonaland Central,1206,Rural,25,Rushinga,ZW1206,ZW12,ZW201500000129,129,9657.44043,10789.38086,30.74058764,34.34366594,3800.265625,1.84e-05,8.0,2846.545455,2861.818182,25.07552083,6.0,0.223793512,0.6877693570000001,0.076221094,0.079651073,0.0,1770.625,7627.404673,188691.9366,94820.32366,738.4,641.8,667.65625
3163,3163,129,12,5,1,0,4,1,2,2,1,1,1,1,1,1,0,1,1,1,0,2,0.0,1,1,1,0,1,0.0,0.38888888888888895,5,1.9444444444444449,129,Mashonaland Central,-16.527611,32.358203,POINT (32.358203 -16.527611),83,RushingaRDC,Rushinga,Rushinga,Rushinga,12,Mashonaland Central,1206,Rural,25,Rushinga,ZW1206,ZW12,ZW201500000129,129,9657.44043,10789.38086,30.74058764,34.34366594,3800.265625,1.84e-05,8.0,2846.545455,2861.818182,25.07552083,6.0,0.223793512,0.6877693570000001,0.076221094,0.079651073,0.0,1770.625,7627.404673,188691.9366,94820.32366,738.4,641.8,667.65625
3164,3164,129,13,5,2,1,5,1,2,2,1,1,1,1,0,1,0,1,1,0,0,3,0.0,1,1,0,0,0,0.0,0.16666666666666666,0,0.0,129,Mashonaland Central,-16.527611,32.358203,POINT (32.358203 -16.527611),83,RushingaRDC,Rushinga,Rushinga,Rushinga,12,Mashonaland Central,1206,Rural,25,Rushinga,ZW1206,ZW12,ZW201500000129,129,9657.44043,10789.38086,30.74058764,34.34366594,3800.265625,1.84e-05,8.0,2846.545455,2861.818182,25.07552083,6.0,0.223793512,0.6877693570000001,0.076221094,0.079651073,0.0,1770.625,7627.404673,188691.9366,94820.32366,738.4,641.8,667.65625
3165,3165,129,15,8,3,1,8,0,2,2,1,1,1,1,0,1,1,1,1,1,0,5,1.0,0,1,0,0,0,0.0,0.38888888888888895,8,3.111111111111112,129,Mashonaland Central,-16.527611,32.358203,POINT (32.358203 -16.527611),83,RushingaRDC,Rushinga,Rushinga,Rushinga,12,Mashonaland Central,1206,Rural,25,Rushinga,ZW1206,ZW12,ZW201500000129,129,9657.44043,10789.38086,30.74058764,34.34366594,3800.265625,1.84e-05,8.0,2846.545455,2861.818182,25.07552083,6.0,0.223793512,0.6877693570000001,0.076221094,0.079651073,0.0,1770.625,7627.404673,188691.9366,94820.32366,738.4,641.8,667.65625
3166,3166,129,16,9,3,2,9,1,2,2,1,1,1,1,0,1,0,1,1,1,0,5,0.0,1,1,0,0,0,0.0,0.16666666666666666,0,0.0,129,Mashonaland Central,-16.527611,32.358203,POINT (32.358203 -16.527611),83,RushingaRDC,Rushinga,Rushinga,Rushinga,12,Mashonaland Central,1206,Rural,25,Rushinga,ZW1206,ZW12,ZW201500000129,129,9657.44043,10789.38086,30.74058764,34.34366594,3800.265625,1.84e-05,8.0,2846.545455,2861.818182,25.07552083,6.0,0.223793512,0.6877693570000001,0.076221094,0.079651073,0.0,1770.625,7627.404673,188691.9366,94820.32366,738.4,641.8,667.65625
3167,3167,129,17,6,1,1,6,2,2,2,1,1,1,1,0,1,0,1,0,1,0,1,0.0,1,1,0,0,0,1.0,0.33333333333333337,6,2.0,129,Mashonaland Central,-16.527611,32.358203,POINT (32.358203 -16.527611),83,RushingaRDC,Rushinga,Rushinga,Rushinga,12,Mashonaland Central,1206,Rural,25,Rushinga,ZW1206,ZW12,ZW201500000129,129,9657.44043,10789.38086,30.74058764,34.34366594,3800.265625,1.84e-05,8.0,2846.545455,2861.818182,25.07552083,6.0,0.223793512,0.6877693570000001,0.076221094,0.079651073,0.0,1770.625,7627.404673,188691.9366,94820.32366,738.4,641.8,667.65625
3168,3168,129,18,9,1,0,5,0,2,2,1,1,1,1,1,1,1,0,0,1,1,3,0.0,1,1,0,0,0,0.0,0.33333333333333337,9,3.0000000000000004,129,Mashonaland Central,-16.527611,32.358203,POINT (32.358203 -16.527611),83,RushingaRDC,Rushinga,Rushinga,Rushinga,12,Mashonaland Central,1206,Rural,25,Rushinga,ZW1206,ZW12,ZW201500000129,129,9657.44043,10789.38086,30.74058764,34.34366594,3800.265625,1.84e-05,8.0,2846.545455,2861.818182,25.07552083,6.0,0.223793512,0.6877693570000001,0.076221094,0.079651073,0.0,1770.625,7627.404673,188691.9366,94820.32366,738.4,641.8,667.65625
3169,3169,129,19,6,1,1,6,1,2,2,1,1,1,1,0,1,1,1,0,1,0,3,0.0,0,1,0,0,0,0.0,0.2222222222222222,0,0.0,129,Mashonaland Central,-16.527611,32.358203,POINT (32.358203 -16.527611),83,RushingaRDC,Rushinga,Rushinga,Rushinga,12,Mashonaland Central,1206,Rural,25,Rushinga,ZW1206,ZW12,ZW201500000129,129,9657.44043,10789.38086,30.74058764,34.34366594,3800.265625,1.84e-05,8.0,2846.545455,2861.818182,25.07552083,6.0,0.223793512,0.6877693570000001,0.076221094,0.079651073,0.0,1770.625,7627.404673,188691.9366,94820.32366,738.4,641.8,667.65625
3170,3170,129,21,1,1,0,1,0,2,2,1,0,1,1,1,0,0,1,0,1,0,1,0.0,0,1,0,0,0,0.0,0.16666666666666666,0,0.0,129,Mashonaland Central,-16.527611,32.358203,POINT (32.358203 -16.527611),83,RushingaRDC,Rushinga,Rushinga,Rushinga,12,Mashonaland Central,1206,Rural,25,Rushinga,ZW1206,ZW12,ZW201500000129,129,9657.44043,10789.38086,30.74058764,34.34366594,3800.265625,1.84e-05,8.0,2846.545455,2861.818182,25.07552083,6.0,0.223793512,0.6877693570000001,0.076221094,0.079651073,0.0,1770.625,7627.404673,188691.9366,94820.32366,738.4,641.8,667.65625
3171,3171,129,23,4,1,0,4,0,2,2,1,1,1,1,1,1,1,0,0,1,1,2,0.0,0,1,0,0,0,0.0,0.33333333333333337,4,1.3333333333333337,129,Mashonaland Central,-16.527611,32.358203,POINT (32.358203 -16.527611),83,RushingaRDC,Rushinga,Rushinga,Rushinga,12,Mashonaland Central,1206,Rural,25,Rushinga,ZW1206,ZW12,ZW201500000129,129,9657.44043,10789.38086,30.74058764,34.34366594,3800.265625,1.84e-05,8.0,2846.545455,2861.818182,25.07552083,6.0,0.223793512,0.6877693570000001,0.076221094,0.079651073,0.0,1770.625,7627.404673,188691.9366,94820.32366,738.4,641.8,667.65625
3172,3172,129,24,3,1,1,3,1,2,2,1,1,1,1,1,1,1,0,0,1,1,2,1.0,1,1,0,0,0,0.0,0.5000000000000001,3,1.5000000000000004,129,Mashonaland Central,-16.527611,32.358203,POINT (32.358203 -16.527611),83,RushingaRDC,Rushinga,Rushinga,Rushinga,12,Mashonaland Central,1206,Rural,25,Rushinga,ZW1206,ZW12,ZW201500000129,129,9657.44043,10789.38086,30.74058764,34.34366594,3800.265625,1.84e-05,8.0,2846.545455,2861.818182,25.07552083,6.0,0.223793512,0.6877693570000001,0.076221094,0.079651073,0.0,1770.625,7627.404673,188691.9366,94820.32366,738.4,641.8,667.65625
3173,3173,129,25,5,1,2,5,1,2,2,1,1,1,1,1,1,1,1,1,1,0,4,1.0,1,1,0,0,0,0.0,0.4444444444444445,5,2.2222222222222228,129,Mashonaland Central,-16.527611,32.358203,POINT (32.358203 -16.527611),83,RushingaRDC,Rushinga,Rushinga,Rushinga,12,Mashonaland Central,1206,Rural,25,Rushinga,ZW1206,ZW12,ZW201500000129,129,9657.44043,10789.38086,30.74058764,34.34366594,3800.265625,1.84e-05,8.0,2846.545455,2861.818182,25.07552083,6.0,0.223793512,0.6877693570000001,0.076221094,0.079651073,0.0,1770.625,7627.404673,188691.9366,94820.32366,738.4,641.8,667.65625
3174,3174,129,26,3,1,1,3,1,2,2,1,1,1,1,1,1,1,0,0,1,1,2,0.0,0,1,0,0,0,0.0,0.33333333333333337,3,1.0,129,Mashonaland Central,-16.527611,32.358203,POINT (32.358203 -16.527611),83,RushingaRDC,Rushinga,Rushinga,Rushinga,12,Mashonaland Central,1206,Rural,25,Rushinga,ZW1206,ZW12,ZW201500000129,129,9657.44043,10789.38086,30.74058764,34.34366594,3800.265625,1.84e-05,8.0,2846.545455,2861.818182,25.07552083,6.0,0.223793512,0.6877693570000001,0.076221094,0.079651073,0.0,1770.625,7627.404673,188691.9366,94820.32366,738.4,641.8,667.65625
3175,3175,129,28,3,1,1,3,1,2,2,1,1,1,1,1,1,1,1,0,1,0,2,0.0,1,1,0,0,0,0.0,0.2777777777777778,0,0.0,129,Mashonaland Central,-16.527611,32.358203,POINT (32.358203 -16.527611),83,RushingaRDC,Rushinga,Rushinga,Rushinga,12,Mashonaland Central,1206,Rural,25,Rushinga,ZW1206,ZW12,ZW201500000129,129,9657.44043,10789.38086,30.74058764,34.34366594,3800.265625,1.84e-05,8.0,2846.545455,2861.818182,25.07552083,6.0,0.223793512,0.6877693570000001,0.076221094,0.079651073,0.0,1770.625,7627.404673,188691.9366,94820.32366,738.4,641.8,667.65625
3176,3176,178,5,6,1,1,6,1,2,2,1,1,1,1,1,1,0,1,0,1,0,3,0.0,1,1,0,0,0,0.0,0.2222222222222222,0,0.0,178,Mashonaland Central,-16.644159,32.018699,POINT (32.018699 -16.644159),83,RushingaRDC,Rushinga,Rushinga,Rushinga,12,Mashonaland Central,1206,Rural,25,Rushinga,ZW1206,ZW12,ZW201500000178,178,12132.7793,13547.02539,38.61983598,43.1215211,4080.660574,0.000722552,8.0,2866.2,2857.9,37.19321149,6.0,0.20474029,0.635361022,0.043621857,0.050996356,0.005380686,1668.35248,22439.1552,188596.8569,101587.2451,739.9,636.9,265.8772846
3177,3177,178,6,5,2,0,5,1,2,2,1,1,1,1,1,1,1,1,0,1,0,2,1.0,1,1,0,0,0,0.0,0.4444444444444445,5,2.2222222222222228,178,Mashonaland Central,-16.644159,32.018699,POINT (32.018699 -16.644159),83,RushingaRDC,Rushinga,Rushinga,Rushinga,12,Mashonaland Central,1206,Rural,25,Rushinga,ZW1206,ZW12,ZW201500000178,178,12132.7793,13547.02539,38.61983598,43.1215211,4080.660574,0.000722552,8.0,2866.2,2857.9,37.19321149,6.0,0.20474029,0.635361022,0.043621857,0.050996356,0.005380686,1668.35248,22439.1552,188596.8569,101587.2451,739.9,636.9,265.8772846
3178,3178,178,7,4,1,1,3,1,2,2,1,0,1,0,0,1,0,1,0,1,0,2,0.0,1,1,0,0,0,0.0,0.1111111111111111,0,0.0,178,Mashonaland Central,-16.644159,32.018699,POINT (32.018699 -16.644159),83,RushingaRDC,Rushinga,Rushinga,Rushinga,12,Mashonaland Central,1206,Rural,25,Rushinga,ZW1206,ZW12,ZW201500000178,178,12132.7793,13547.02539,38.61983598,43.1215211,4080.660574,0.000722552,8.0,2866.2,2857.9,37.19321149,6.0,0.20474029,0.635361022,0.043621857,0.050996356,0.005380686,1668.35248,22439.1552,188596.8569,101587.2451,739.9,636.9,265.8772846
3179,3179,178,8,5,1,1,5,2,2,2,1,1,1,1,0,1,0,1,0,1,0,2,1.0,1,1,0,0,0,0.0,0.33333333333333337,5,1.666666666666667,178,Mashonaland Central,-16.644159,32.018699,POINT (32.018699 -16.644159),83,RushingaRDC,Rushinga,Rushinga,Rushinga,12,Mashonaland Central,1206,Rural,25,Rushinga,ZW1206,ZW12,ZW201500000178,178,12132.7793,13547.02539,38.61983598,43.1215211,4080.660574,0.000722552,8.0,2866.2,2857.9,37.19321149,6.0,0.20474029,0.635361022,0.043621857,0.050996356,0.005380686,1668.35248,22439.1552,188596.8569,101587.2451,739.9,636.9,265.8772846
