hv001,hv002,hv009,hv010,hv011,hv012,hv014,hv024,hv025,hv027,hv206,hv201,hv204,hv205,hv225,hv226,hv213,hv207,hv208,hv243a,hv221,hv210,hv211,hv212,hv243c,hv243d,hv209,hv244,hv245,hv246,hv247
176,7,3,1,0,3,1,10,1,1,1,11,996,11,1.0,1,34,1,1,1,0,1,0,0,0,0,1,1,10.0,1,1
176,8,8,2,1,8,2,10,1,1,1,12,996,11,1.0,1,34,1,1,1,1,1,0,0,0,0,1,0,,1,1
176,9,7,3,1,7,2,10,1,1,1,12,996,11,1.0,1,34,1,1,1,0,0,0,0,0,0,1,0,,0,1
176,10,5,2,1,5,1,10,1,1,1,14,996,11,1.0,1,34,0,0,1,0,0,0,0,0,0,0,1,20.0,1,1
176,11,6,2,2,6,0,10,1,1,1,14,2,11,1.0,1,34,0,1,1,0,1,0,0,0,0,1,1,40.0,1,1
176,12,6,2,1,6,1,10,1,1,1,14,996,11,1.0,1,34,1,1,1,0,1,0,0,1,0,1,1,10.0,0,1
176,13,5,1,2,5,1,10,1,1,1,14,2,11,1.0,1,34,0,1,1,0,1,0,1,1,0,1,1,10.0,1,1
176,14,2,1,1,2,0,10,1,1,1,11,996,11,0.0,1,34,1,1,1,0,0,0,1,0,0,1,0,,1,1
176,15,4,2,0,4,1,10,1,1,1,12,996,11,1.0,1,34,1,1,1,0,0,0,0,0,0,1,1,10.0,1,0
176,16,7,2,1,7,1,10,1,1,1,11,996,11,0.0,1,34,0,1,1,1,0,0,0,0,0,1,0,,0,1
176,17,5,1,2,5,1,10,1,1,1,11,996,11,0.0,1,34,1,1,1,0,0,0,0,0,0,1,0,,1,1
176,18,4,2,0,4,1,10,1,1,1,12,996,11,1.0,1,34,1,1,1,0,0,0,0,0,0,1,0,,0,1
176,19,7,1,3,7,0,10,1,1,1,12,996,11,1.0,1,34,1,1,1,0,0,0,0,0,0,1,0,,1,1
176,20,6,2,1,6,3,10,1,1,1,12,996,11,1.0,1,34,0,1,1,0,0,0,1,0,0,1,0,,0,1
176,21,4,0,2,4,0,10,1,1,1,14,3,11,1.0,8,34,1,1,1,0,0,0,0,0,0,1,1,0.0,0,1
176,22,5,2,2,5,1,10,1,1,0,12,996,11,1.0,1,34,0,1,1,0,0,0,0,0,0,1,0,,0,1
176,23,4,1,2,4,0,10,1,1,1,12,996,14,1.0,1,34,1,1,1,0,0,0,1,0,0,1,0,,1,1
176,24,3,0,1,3,0,10,1,1,1,12,996,11,1.0,1,34,1,1,1,0,1,0,0,0,0,1,1,20.0,1,0
176,25,4,1,2,4,0,10,1,1,1,11,996,11,0.0,1,34,1,1,1,0,0,0,1,0,0,1,1,20.0,0,1
176,26,4,1,1,4,2,10,1,1,1,11,996,11,0.0,1,35,1,1,1,0,0,0,1,0,0,1,0,,0,1
176,27,5,2,1,5,1,10,1,1,1,12,996,11,1.0,1,34,1,1,1,0,0,0,0,0,0,1,0,,0,1
176,28,5,1,2,5,0,10,1,1,1,11,996,11,0.0,1,34,1,1,1,0,0,0,1,0,0,1,1,20.0,1,1
177,1,3,0,3,3,0,9,1,1,1,12,996,11,1.0,1,34,0,0,1,0,0,0,0,0,0,0,0,,0,1
177,2,1,0,1,1,0,9,1,1,1,11,996,11,1.0,1,34,1,0,1,0,0,0,0,0,0,1,0,,1,0
177,3,4,1,2,4,0,9,1,1,1,11,996,11,0.0,1,34,0,1,1,0,0,0,0,0,0,1,0,,0,1
177,4,5,3,2,5,0,9,1,1,1,12,996,11,0.0,1,34,0,1,1,1,0,0,0,1,0,1,1,20.0,1,0
177,5,3,1,1,3,1,9,1,1,1,11,996,11,1.0,1,34,1,1,1,0,0,0,0,1,0,0,1,0.0,1,0
177,7,2,0,2,2,0,9,1,1,1,11,996,11,1.0,1,34,0,1,1,0,0,0,0,0,0,0,1,20.0,0,1
177,8,6,2,1,6,1,9,1,1,1,21,20,11,1.0,1,34,0,1,1,0,0,0,0,1,0,0,1,998.0,1,1
177,9,5,1,1,5,0,9,1,1,1,11,996,11,1.0,1,34,0,1,1,0,0,0,1,1,0,1,1,180.0,1,1
177,10,1,0,0,1,0,9,1,1,1,12,996,11,1.0,1,33,1,0,1,0,0,0,0,0,0,0,0,,0,1
177,11,5,1,2,5,0,9,1,1,1,12,996,11,1.0,1,33,1,1,1,0,1,0,0,0,0,1,1,10.0,0,0
177,12,1,1,0,1,0,9,1,1,1,12,996,11,1.0,1,34,1,1,1,0,0,0,0,0,0,0,0,,0,1
177,13,2,0,0,2,0,9,1,1,1,11,996,11,1.0,1,34,0,1,1,0,0,0,0,1,0,1,1,10.0,1,1
177,14,1,1,0,0,0,9,1,1,1,11,996,11,1.0,1,34,1,1,1,1,0,0,0,0,0,1,0,,1,1
177,15,3,0,0,3,1,9,1,1,1,21,30,11,1.0,1,34,0,1,1,0,0,0,0,0,0,1,0,,0,0
177,16,1,1,0,1,0,9,1,1,1,21,1,11,1.0,1,34,0,0,1,0,0,0,0,0,0,1,0,,0,0
177,17,4,1,2,3,0,9,1,1,1,21,30,11,1.0,1,34,0,1,1,0,0,0,0,0,0,1,1,0.0,0,0
177,18,4,1,1,4,0,9,1,1,1,11,996,11,1.0,1,34,0,0,1,0,0,0,0,0,0,0,0,,0,0
177,19,7,2,2,7,1,9,1,1,1,11,996,11,1.0,1,34,0,1,1,0,0,0,0,0,0,1,0,,0,1
177,20,4,1,1,4,2,9,1,1,1,12,996,11,1.0,1,34,0,1,1,0,0,0,0,0,0,1,0,,0,0
177,21,3,1,1,3,1,9,1,1,1,21,10,11,1.0,1,34,1,1,1,0,0,0,0,0,0,1,0,,0,0
177,22,5,2,0,5,0,9,1,1,1,11,996,11,0.0,1,34,0,1,1,0,0,0,0,0,0,1,1,30.0,1,0
177,25,3,2,1,3,0,9,1,1,1,21,20,11,1.0,1,34,0,1,1,0,0,0,0,0,0,1,0,,0,0
177,26,4,1,0,4,2,9,1,1,1,12,996,11,1.0,1,34,0,1,1,0,1,0,0,0,0,1,0,,0,0
177,27,3,1,0,3,0,9,1,1,1,11,996,11,1.0,1,34,0,0,1,0,0,0,0,0,0,0,0,,0,1
177,29,6,1,2,6,2,9,1,1,1,12,996,11,1.0,1,34,0,0,1,0,1,0,1,0,0,1,0,,0,0
178,1,3,0,1,3,1,2,2,1,0,21,20,21,1.0,8,34,1,0,1,0,1,0,0,1,0,0,1,10.0,1,0
178,2,4,0,2,4,0,2,2,1,0,21,30,22,1.0,8,34,0,0,0,0,0,0,0,0,0,0,1,20.0,1,0
178,3,2,0,0,2,0,2,2,1,0,21,60,21,0.0,8,34,0,0,1,0,0,0,0,0,0,0,1,20.0,1,0
178,4,4,0,0,4,0,2,2,1,0,21,240,22,1.0,8,12,0,0,1,0,0,0,0,0,0,0,1,20.0,1,0
178,5,6,1,1,6,1,2,2,1,0,21,60,22,1.0,8,34,1,0,1,0,0,0,0,0,0,0,1,0.0,1,0
178,6,5,2,0,5,1,2,2,1,0,32,50,31,,8,12,0,0,1,0,0,0,0,0,0,0,1,0.0,1,0
178,7,4,1,1,3,1,2,2,1,0,21,10,22,0.0,8,34,1,0,1,0,0,0,0,0,0,0,1,20.0,1,1
178,8,5,1,1,5,2,2,2,1,0,21,45,22,0.0,8,34,0,0,1,0,0,0,0,0,0,0,1,0.0,1,0
178,9,5,0,2,3,0,2,2,1,0,21,120,22,0.0,8,34,1,1,1,0,1,0,0,1,0,0,1,30.0,1,0
178,10,4,1,1,4,2,2,2,1,0,42,40,31,,8,11,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0
178,11,8,0,2,8,1,2,2,1,0,21,30,22,0.0,8,34,1,1,1,0,1,0,0,1,0,0,1,60.0,1,0
178,13,5,2,0,5,2,2,2,1,0,21,10,22,1.0,8,11,0,0,0,0,0,0,0,0,0,0,1,10.0,1,0
178,14,3,0,0,3,1,2,2,1,0,21,60,31,,8,12,0,0,0,0,0,0,0,0,0,0,1,10.0,1,0
178,15,15,2,2,10,1,2,2,1,0,21,10,31,,8,34,0,0,0,0,0,0,0,0,0,0,1,10.0,0,0
178,16,8,1,1,8,2,2,2,1,0,43,60,31,,8,12,0,0,1,0,0,0,0,0,0,0,1,20.0,1,0
178,17,4,1,1,4,1,2,2,1,0,21,5,31,,8,11,1,0,0,0,0,0,0,0,0,0,0,,1,0
178,18,4,0,3,2,0,2,2,1,0,21,120,31,,8,11,1,0,1,0,0,0,0,1,0,0,1,10.0,1,0
178,19,3,0,1,3,0,2,2,1,0,21,30,31,,8,11,0,0,0,0,0,0,0,0,0,0,1,20.0,0,0
178,21,9,1,0,9,2,2,2,1,0,32,30,21,0.0,8,11,0,0,1,0,0,0,0,0,0,0,1,70.0,1,0
178,22,4,1,1,4,1,2,2,1,0,21,2,21,0.0,8,34,1,1,1,0,1,0,0,0,0,0,1,20.0,1,0
178,23,7,4,2,6,0,2,2,1,0,21,20,21,1.0,8,34,0,0,1,0,0,0,0,0,0,0,1,10.0,1,0
178,24,2,1,1,1,0,2,2,1,0,21,10,22,0.0,8,34,0,0,1,0,0,0,0,0,0,0,0,,0,1
178,25,4,1,1,4,2,2,2,1,0,21,60,31,,8,11,0,0,1,0,0,0,0,0,0,0,1,10.0,1,0
178,26,4,1,1,4,2,2,2,1,0,21,180,31,,8,12,0,0,1,0,1,0,0,0,0,0,1,10.0,0,0
178,27,4,1,1,4,1,2,2,1,0,32,20,31,,8,34,1,1,1,0,1,0,0,0,0,0,1,10.0,1,0
178,28,11,2,3,11,1,2,2,1,0,21,20,22,0.0,8,11,1,0,1,0,1,0,0,1,0,0,1,30.0,1,0
178,29,3,1,1,3,1,2,2,1,0,43,20,22,0.0,8,11,0,0,1,0,0,0,0,0,0,0,1,10.0,1,0
179,1,4,1,2,4,0,10,1,1,1,11,996,11,1.0,1,34,0,1,1,0,0,0,0,1,0,1,1,30.0,1,1
179,2,3,1,0,3,1,10,1,1,1,11,996,11,0.0,1,34,0,1,1,0,0,0,0,0,0,1,0,,1,0
179,3,3,1,0,3,2,10,1,1,1,11,996,11,1.0,1,34,1,1,1,0,0,0,1,0,0,0,1,30.0,1,0
179,4,2,0,0,2,0,10,1,1,1,11,996,11,0.0,1,34,0,1,0,0,0,0,0,0,0,1,0,,0,0
179,5,1,0,1,1,0,10,1,1,1,11,996,11,1.0,1,34,1,0,1,0,0,0,0,0,0,0,0,,0,1
179,7,3,0,0,3,1,10,1,1,1,11,996,11,0.0,1,34,1,1,1,1,0,0,0,0,0,1,0,,0,1
179,8,4,1,1,4,1,10,1,1,1,11,996,11,1.0,1,34,1,1,1,0,0,0,0,1,0,1,1,10.0,1,0
179,9,1,0,0,1,0,10,1,1,1,11,996,11,0.0,1,34,1,1,1,0,0,0,0,0,0,1,0,,0,1
179,10,3,2,0,3,0,10,1,1,1,11,996,11,1.0,1,34,1,1,1,0,0,0,0,0,0,1,0,,0,0
179,11,3,2,0,3,1,10,1,1,1,11,996,11,0.0,1,34,0,0,1,0,0,0,0,0,0,1,0,,0,1
179,12,4,0,2,4,0,10,1,1,1,11,996,11,0.0,1,33,0,1,1,0,1,0,0,0,0,1,0,,1,0
179,13,2,0,1,2,0,10,1,1,1,11,996,11,1.0,1,34,1,1,0,0,0,0,0,0,0,1,1,20.0,1,1
179,14,2,1,0,2,0,10,1,1,1,11,996,11,0.0,1,34,1,1,1,0,0,0,0,0,0,1,0,,0,1
179,15,5,3,1,5,1,10,1,1,1,11,996,11,0.0,1,34,1,1,1,0,1,0,0,0,0,1,1,10.0,1,0
179,16,4,0,2,3,0,10,1,1,1,11,996,11,0.0,1,33,0,1,1,0,0,0,0,0,0,1,0,,0,0
179,17,3,3,0,3,0,10,1,1,1,11,996,11,0.0,1,34,1,1,1,0,1,0,0,0,0,1,0,,0,1
179,18,6,2,0,6,1,10,1,1,0,11,996,11,1.0,8,34,0,1,1,0,0,0,0,0,0,1,0,,0,0
179,19,5,1,2,5,0,10,1,1,1,11,996,11,0.0,1,34,1,1,1,1,0,0,0,0,0,1,0,,0,0
179,20,1,1,0,1,0,10,1,1,1,11,996,11,1.0,1,34,0,1,1,0,0,0,0,0,0,1,0,,0,1
179,21,3,1,2,3,0,10,1,1,1,11,996,11,0.0,1,34,0,1,1,0,0,0,1,0,0,1,1,0.0,0,0
179,22,9,3,3,8,0,10,1,1,1,11,996,11,0.0,1,34,1,1,1,0,0,0,1,0,0,1,0,,0,1
179,23,4,2,0,4,1,10,1,1,1,11,996,11,1.0,1,34,0,1,1,0,0,0,1,0,0,1,0,,0,1
179,24,3,0,0,3,0,10,1,1,1,11,996,11,0.0,1,34,0,0,1,0,0,0,0,0,0,0,0,,0,0
179,25,3,0,3,3,0,10,1,1,1,11,996,11,1.0,1,34,1,1,1,0,0,0,0,0,0,1,0,,0,0
179,26,8,2,1,8,1,10,1,1,1,11,996,11,0.0,1,34,1,1,1,1,0,0,0,0,0,1,0,,0,1
179,27,4,2,0,4,1,10,1,1,1,11,996,11,0.0,1,33,1,1,1,1,0,0,0,0,0,1,0,,0,0
179,28,6,2,2,6,1,10,1,1,1,11,996,11,0.0,2,34,0,1,1,0,1,0,0,0,0,1,1,20.0,1,1
179,29,3,1,1,3,1,10,1,1,1,11,996,11,1.0,1,33,1,0,1,0,0,0,0,0,0,0,0,,0,1
180,1,3,1,1,3,1,9,2,1,1,21,30,13,1.0,8,34,0,0,1,0,1,0,0,0,0,0,1,10.0,1,0
180,2,2,0,1,2,0,9,2,1,0,31,996,22,1.0,5,34,0,0,1,0,0,0,0,0,0,0,0,,0,0
180,4,1,0,1,1,0,9,2,1,0,32,996,22,1.0,5,33,0,0,1,0,0,0,0,0,0,0,1,40.0,1,0
180,5,3,1,0,3,1,9,2,1,0,31,4,15,1.0,5,34,1,0,1,0,0,0,0,0,0,1,1,998.0,0,0
180,6,2,0,0,2,0,9,2,1,0,21,30,22,1.0,8,34,0,0,1,0,0,0,0,0,0,0,0,,0,0
180,8,1,1,0,1,0,9,2,1,0,21,60,23,1.0,5,34,0,0,1,0,0,0,0,0,0,0,0,,0,0
180,9,5,1,1,5,1,9,2,1,0,31,996,23,1.0,5,34,0,0,1,0,0,0,0,0,0,0,0,,0,0
180,10,5,2,1,5,1,9,2,1,0,21,996,22,1.0,8,34,0,0,1,0,0,0,0,0,0,0,0,,0,0
180,11,2,0,2,1,0,9,2,1,0,71,996,22,1.0,9,34,0,0,1,0,0,0,0,0,0,0,1,10.0,1,0
180,12,2,1,0,2,1,9,2,1,0,31,60,22,1.0,8,34,0,1,1,0,0,0,0,0,0,0,0,,0,0
180,13,6,1,3,6,1,9,2,1,0,31,30,22,0.0,5,34,1,1,1,0,0,0,0,0,0,0,0,,0,1
180,14,7,1,0,7,0,9,2,1,0,21,996,22,1.0,9,34,0,0,0,0,0,0,0,0,0,0,0,,0,0
180,15,5,1,0,5,1,9,2,1,0,32,996,13,1.0,8,34,0,0,0,0,0,0,0,0,0,0,0,,0,0
180,16,4,1,1,4,2,9,2,1,0,32,30,22,1.0,8,34,1,0,1,0,0,0,0,0,0,0,0,,0,0
180,17,2,1,0,2,0,9,2,1,0,32,996,22,0.0,7,34,0,0,1,0,0,0,0,0,0,0,0,,0,0
180,18,1,0,0,1,0,9,2,1,0,31,10,23,1.0,8,34,0,1,0,0,0,0,0,0,0,0,0,,0,0
180,19,3,0,0,3,0,9,2,1,0,31,10,22,0.0,8,34,0,0,1,0,0,0,0,0,0,0,0,,0,1
180,20,3,0,2,3,0,9,2,1,0,21,60,22,1.0,8,34,1,1,0,0,0,0,0,0,0,0,0,,0,0
180,21,8,1,2,6,1,9,2,1,0,31,996,14,1.0,8,34,1,1,1,0,1,0,0,0,0,0,0,,0,0
180,22,5,2,1,5,1,9,2,1,0,21,60,12,0.0,2,34,1,0,1,0,0,0,0,0,0,0,0,,0,0
180,23,5,1,0,5,2,9,2,1,0,31,5,22,0.0,8,34,0,0,0,0,0,0,0,0,0,0,1,998.0,0,0
180,24,1,0,1,1,0,9,2,1,0,31,996,23,1.0,5,34,0,0,1,0,1,0,0,0,0,0,1,10.0,1,1
180,25,2,1,1,2,0,9,2,1,0,14,240,22,1.0,2,34,0,0,1,0,0,0,0,0,0,0,1,10.0,1,0
180,26,9,3,1,9,3,9,2,1,0,21,15,22,0.0,8,34,1,1,1,0,0,0,0,0,0,0,0,,0,0
180,27,5,1,0,5,2,9,2,1,0,21,30,23,1.0,8,34,0,0,1,0,1,0,0,0,0,0,0,,0,0
180,28,10,1,3,10,2,9,2,1,0,32,30,23,1.0,8,34,0,0,1,0,0,0,0,0,0,0,0,,0,0
180,29,5,1,1,5,2,9,2,1,0,21,30,22,1.0,5,34,1,0,1,0,0,0,0,0,0,0,0,,0,0
181,1,5,2,0,5,1,4,1,1,1,21,30,12,1.0,1,33,0,1,1,0,0,0,1,0,0,1,0,,0,1
181,2,4,1,1,4,2,4,1,1,1,21,35,22,1.0,1,34,0,1,1,0,0,0,0,0,0,1,0,,1,0
181,3,1,0,1,1,0,4,1,1,0,14,60,12,0.0,2,34,0,0,1,0,0,0,0,0,0,0,0,,0,0
181,4,1,0,1,1,0,4,1,1,1,14,15,12,1.0,5,34,0,1,1,0,1,0,0,0,0,0,1,60.0,0,1
181,5,8,2,1,8,0,4,1,1,1,14,10,12,0.0,8,33,1,1,1,0,1,0,1,1,0,1,1,20.0,1,0
181,6,2,0,0,2,0,4,1,1,0,14,10,22,0.0,7,34,0,0,1,0,0,0,0,0,0,0,0,,0,0
181,7,4,1,0,4,2,4,1,1,1,14,60,22,1.0,8,34,1,1,1,0,0,0,0,0,0,0,0,,0,0
181,8,1,1,0,1,0,4,1,1,1,21,60,11,1.0,1,34,0,1,1,0,0,0,0,0,0,0,0,,0,0
181,9,3,1,2,3,0,4,1,1,1,21,30,12,1.0,1,33,1,1,1,0,0,0,1,1,0,1,0,,1,1
181,10,5,1,1,5,1,4,1,1,1,31,996,12,1.0,1,34,1,1,1,0,1,0,1,0,0,1,0,,0,0
181,11,1,0,1,1,0,4,1,1,1,14,10,12,1.0,1,34,1,1,1,0,1,0,0,0,0,0,1,10.0,1,0
181,12,1,0,1,1,0,4,1,1,1,14,15,12,1.0,1,34,1,0,1,0,0,0,0,0,0,0,0,,0,0
181,13,2,1,1,2,0,4,1,1,1,31,996,23,0.0,1,34,0,1,1,0,0,0,0,0,0,1,0,,1,1
181,14,3,2,0,3,1,4,1,1,1,31,996,12,0.0,5,34,0,1,1,0,1,0,1,1,1,0,1,100.0,1,0
181,15,2,1,0,2,1,4,1,1,1,21,60,12,1.0,1,34,0,1,1,0,0,0,0,0,0,0,0,,1,0
181,16,4,1,1,4,1,4,1,1,1,14,300,22,0.0,1,34,1,1,1,0,0,0,0,0,0,0,0,,0,1
181,17,5,1,0,5,0,4,1,1,1,31,996,22,1.0,1,34,0,1,1,0,0,0,0,0,0,1,1,80.0,0,0
181,18,4,1,3,4,0,4,1,1,1,14,10,12,1.0,1,35,1,1,1,0,0,0,0,1,0,1,1,950.0,1,0
181,19,3,1,1,3,1,4,1,1,1,14,60,12,1.0,1,34,0,1,1,0,0,0,0,0,0,0,0,,0,0
181,20,3,1,1,3,1,4,1,1,1,14,10,12,1.0,1,34,0,1,1,0,0,0,0,0,0,1,1,20.0,1,0
181,22,5,2,0,5,0,4,1,1,1,14,30,12,0.0,1,34,1,1,1,0,0,0,0,0,0,1,0,,0,1
181,23,4,1,1,4,2,4,1,1,1,61,30,12,1.0,8,34,1,1,0,0,0,0,0,0,0,0,0,,0,0
181,25,2,1,1,2,0,4,1,1,1,14,30,12,1.0,1,34,1,1,1,0,1,0,0,0,0,0,1,10.0,0,0
181,26,3,0,1,3,0,4,1,1,1,61,10,22,1.0,1,34,0,1,1,0,1,0,0,0,0,0,0,,0,1
181,27,4,1,1,4,1,4,1,1,1,31,996,12,0.0,2,33,1,1,1,0,0,0,1,0,0,1,0,,1,1
181,28,4,1,1,4,1,4,1,1,1,31,5,12,1.0,1,34,0,0,1,0,0,0,0,0,0,0,0,,0,0
181,29,6,2,2,6,1,4,1,1,1,14,10,21,0.0,8,33,0,1,1,0,1,0,1,1,0,1,0,,1,1
182,1,2,0,1,2,0,6,2,1,0,12,996,21,1.0,2,34,0,0,1,0,0,0,0,0,0,0,1,10.0,1,1
182,3,3,1,0,3,0,6,2,1,0,31,15,23,1.0,8,11,0,0,1,0,0,0,0,0,0,0,1,0.0,1,0
182,4,5,0,1,5,1,6,2,1,0,41,45,23,0.0,8,33,0,0,1,0,0,0,0,0,0,0,1,20.0,1,0
182,5,2,1,0,2,0,6,2,1,0,32,120,31,,8,34,0,0,1,0,1,0,0,0,0,0,1,0.0,1,0
182,6,8,0,1,8,3,6,2,1,0,21,30,31,,8,34,0,0,1,0,1,0,0,1,0,0,1,10.0,1,0
182,8,4,1,1,4,0,6,2,1,0,42,120,31,,8,34,0,0,1,0,1,0,0,0,0,0,1,0.0,1,0
182,9,3,0,1,3,1,6,2,1,0,14,10,22,0.0,8,11,0,0,1,0,0,0,0,0,0,0,1,10.0,1,0
182,10,5,1,1,5,0,6,2,1,0,31,25,21,1.0,8,34,0,1,1,0,0,0,0,1,0,1,1,10.0,1,0
182,11,3,0,0,3,0,6,2,1,0,42,180,31,,8,34,0,0,0,0,1,0,0,0,0,0,1,50.0,1,0
182,12,7,1,1,7,2,6,2,1,0,41,120,23,0.0,8,12,0,0,1,0,1,0,0,1,0,0,1,20.0,1,0
182,13,2,1,0,2,0,6,2,1,0,43,30,31,,8,11,0,0,0,0,0,0,0,0,0,0,0,,1,0
182,14,2,1,0,2,1,6,2,1,0,14,35,31,,8,11,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0
182,15,4,0,3,4,0,6,2,1,0,31,20,31,,8,12,0,0,1,0,0,0,0,0,0,0,1,0.0,1,0
182,17,1,0,0,1,0,6,2,1,0,42,180,31,,8,34,0,0,1,0,0,0,0,0,0,0,1,10.0,1,0
182,18,7,2,1,6,2,6,2,1,0,61,60,31,,8,12,0,0,1,0,1,0,0,0,0,0,1,0.0,1,0
182,19,7,3,1,7,0,6,2,1,0,14,20,22,0.0,8,34,0,1,1,0,1,0,0,1,0,0,1,10.0,1,0
182,20,1,1,0,1,0,6,2,1,0,14,996,21,1.0,8,34,0,0,1,0,0,0,0,0,0,0,0,,0,1
182,21,3,0,0,3,2,6,2,1,0,14,60,31,,8,11,0,0,0,0,0,0,0,0,0,0,0,,0,0
182,22,6,1,0,6,2,6,2,1,0,14,60,31,,8,34,0,0,1,0,0,0,0,0,0,0,1,0.0,1,0
182,23,1,0,0,1,0,6,2,1,0,14,996,21,1.0,8,34,0,0,1,0,0,0,0,0,0,0,0,,0,1
182,25,3,0,0,3,0,6,2,1,0,32,30,21,0.0,8,11,0,0,1,0,1,0,0,0,0,0,1,10.0,1,0
182,26,12,2,1,12,3,6,2,1,0,41,20,22,0.0,8,34,1,0,1,0,0,0,0,1,0,0,1,10.0,1,0
182,27,5,1,1,5,1,6,2,1,0,14,60,31,,8,34,0,0,1,0,0,0,0,0,0,0,0,,1,0
182,28,7,0,2,7,0,6,2,1,0,21,20,31,,8,11,0,0,1,0,1,0,0,1,0,0,1,20.0,1,0
182,29,5,1,0,5,1,6,2,1,0,21,60,21,0.0,8,34,0,0,1,0,0,0,0,1,0,0,0,,0,0
183,1,4,1,1,4,2,8,2,1,0,43,20,31,,8,12,1,0,1,0,1,0,0,0,0,0,1,50.0,1,0
183,2,5,1,1,5,1,8,2,1,0,43,60,31,,8,12,1,0,0,0,0,0,0,0,0,0,1,50.0,1,0
183,3,2,1,0,2,1,8,2,1,0,43,5,23,1.0,8,34,0,0,1,0,0,0,0,0,0,0,0,,0,0
183,4,7,1,1,7,2,8,2,1,0,43,120,22,0.0,8,12,1,1,1,0,0,0,0,1,0,0,1,50.0,1,0
183,5,5,1,1,5,2,8,2,1,0,43,60,31,,8,12,0,0,1,0,0,0,0,0,0,0,0,,1,0
183,7,2,0,1,1,0,8,2,1,0,43,60,23,0.0,8,34,1,1,1,0,0,0,0,1,0,0,1,25.0,1,0
183,8,5,1,1,5,1,8,2,1,0,43,60,31,,8,34,0,0,1,0,0,0,0,0,0,0,1,30.0,1,0
183,9,11,3,1,11,1,8,2,1,0,32,996,23,0.0,8,34,1,0,1,0,0,0,0,0,0,0,1,50.0,1,0
183,10,2,0,0,2,0,8,2,1,0,43,10,96,0.0,8,11,0,0,0,0,0,0,0,0,0,0,1,100.0,1,0
183,12,2,0,0,2,0,8,2,1,0,43,60,22,1.0,8,12,0,0,0,0,0,0,0,0,0,0,0,,1,0
183,13,4,1,1,4,2,8,2,1,0,43,30,31,,8,12,0,0,1,0,0,0,0,0,0,0,1,25.0,1,0
183,14,9,0,1,9,3,8,2,1,0,43,60,23,0.0,8,12,1,0,0,0,0,0,0,0,0,0,0,,1,0
183,15,6,1,1,6,2,8,2,1,0,43,120,31,,8,12,0,0,1,0,0,0,0,0,0,0,1,50.0,1,0
183,16,5,1,0,5,1,8,2,1,0,43,30,31,,8,34,1,0,1,0,0,0,0,0,0,0,1,50.0,1,0
183,17,4,1,1,4,1,8,2,1,0,43,240,31,,8,12,0,0,0,0,1,0,0,1,0,0,1,50.0,1,0
183,19,10,1,2,6,1,8,2,1,0,43,60,31,,8,11,1,0,1,0,0,0,0,0,0,0,1,50.0,1,0
183,20,1,0,1,1,0,8,2,1,0,43,10,31,,8,34,1,0,1,0,0,0,0,0,0,0,0,,0,0
183,21,5,1,0,5,3,8,2,1,0,21,60,31,,8,12,0,0,0,0,0,0,0,0,0,0,1,50.0,1,0
183,22,5,1,1,5,1,8,2,1,0,43,120,31,,8,12,1,0,1,0,1,0,0,0,0,0,1,50.0,0,0
183,23,5,1,0,5,1,8,2,1,0,43,80,31,,8,12,0,0,1,0,0,0,0,0,0,0,1,50.0,1,0
183,24,5,0,0,5,2,8,2,1,0,32,80,31,,8,12,0,0,0,0,0,0,0,1,0,0,1,50.0,1,0
183,25,2,0,0,2,1,8,2,1,0,43,120,31,,8,12,0,0,0,0,0,0,0,0,0,0,1,50.0,1,0
183,26,4,1,0,4,2,8,2,1,0,43,120,31,,8,12,0,0,1,0,0,0,0,0,0,0,1,30.0,1,0
183,27,4,1,1,4,1,8,2,1,0,43,20,31,,8,34,1,0,1,0,0,0,0,0,0,0,1,50.0,1,0
183,28,3,0,1,3,1,8,2,1,0,43,90,31,,8,12,0,0,0,0,0,0,0,0,0,0,1,30.0,1,0
183,29,3,1,0,3,1,8,2,1,0,43,2,31,,8,12,0,0,0,0,0,0,0,0,0,0,1,40.0,1,0
184,1,4,1,0,4,1,9,1,1,1,11,996,11,1.0,1,33,0,0,1,0,0,0,1,0,0,1,0,,0,1
184,2,6,1,3,6,0,9,1,1,1,32,996,11,0.0,1,33,1,1,1,0,0,0,1,1,0,1,1,50.0,1,1
184,3,3,2,1,3,0,9,1,1,1,21,998,11,0.0,2,34,0,1,1,0,0,0,1,0,0,1,0,,0,0
184,4,3,1,0,3,0,9,1,1,1,21,996,11,0.0,1,33,0,1,1,0,1,0,1,0,0,1,0,,0,1
184,5,4,3,0,4,0,9,1,1,1,21,120,11,0.0,2,33,1,1,1,0,0,0,1,0,0,1,0,,0,1
184,6,8,5,0,8,1,9,1,1,1,11,996,11,0.0,1,33,1,1,1,1,0,1,1,1,0,1,1,950.0,1,1
184,7,5,2,1,5,1,9,1,1,1,71,996,11,0.0,2,33,0,1,1,0,0,0,1,0,0,1,0,,0,1
184,8,3,2,0,3,0,9,1,1,1,11,996,11,0.0,1,33,1,1,1,1,0,0,1,0,0,1,0,,0,1
184,9,6,1,1,6,0,9,1,1,1,31,996,11,0.0,1,34,1,1,1,0,1,0,0,0,0,1,0,,0,1
184,10,4,1,1,4,1,9,1,1,1,31,996,11,1.0,1,34,1,0,0,0,1,0,0,0,0,0,0,,1,1
