DHSID,DHSCLUST,All_Population_Count_2010,All_Population_Count_2015,All_Population_Density_2010,All_Population_Density_2015,Aridity,BUILT_Population_2014,Drought_Episodes,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Global_Human_Footprint,Growing_Season_Length,ITN_Coverage_2010,ITN_Coverage_2015,Malaria_2010,Malaria_2015,Nightlights_Composite,Potential_Evapotranspiration,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_2010,Rainfall_2015,Travel_Times
ZW201500000001,1,13637.31641,15226.9375,43.40892634,48.46884743,4693.21134,0.0035440209999999996,8.0,2824.3,2772.2,36.39948454,7.0,0.179677755,0.577655114,0.035951708,0.037831321,0.002814567,1631.090206,96673.27267,135468.6178,174108.1695,723.0,559.1666667000001,241.60051549999997
ZW201500000002,2,19903.21094,22223.20703,63.35388809,70.738665,3811.6147960000003,2e-05,8.0,2899.75,2856.833333,28.15776081,6.0,0.108877498,0.391711253,0.026216265,0.024370044,0.005415121,1706.3698980000001,172100.2532,64590.29336,58864.15939,558.8181818,300.2727273,153.6183206
ZW201500000003,3,21677.65039,24204.48438,1725.052607,1926.131667,5297.705882,0.487377424,10.0,2695.0,2368.0,76.82352941,7.0,0.075411813,0.313615129,0.020554904,0.025800798,4.116660055,1550.294118,186097.3217,192463.6073,221742.1191,756.0,593.0,15.47058824
ZW201500000004,4,6084.642578,6793.893555,19.36801886,21.62563484,5232.875647999999,0.009393845,8.0,3137.5,3090.8,28.20779221,7.0,0.128145189,0.41175439,0.034550846,0.043433383,0.006042513,1533.974093,113193.3176,92999.87697,133285.2337,763.8333332999999,677.1666667000001,146.4870466
ZW201500000005,5,37963.69922,42388.89844,3021.055194,3373.201359,3957.75,0.158932457,9.0,2957.0,2783.0,68.6875,5.0,0.09842368900000001,0.282090368,0.023279319,0.021107717999999998,3.32880296,1563.3125,98705.3292,27204.33085,240024.6919,561.0,356.0,6.375
ZW201500000006,6,107054.6563,119533.3906,8519.138866,9512.164989,4985.75,0.612587531,10.0,2324.0,2235.0,69.1875,7.0,0.040362246000000004,0.231617348,0.014601313999999999,0.017227817,7.792922974,1552.9375,193092.199,171085.1969,234747.042,713.0,535.0,7.5
ZW201500000007,7,21281.07031,23761.67773,1693.4937670000002,1890.8942329999998,6282.071429,0.15327725,10.0,2802.0,2678.0,61.28571429,8.0,0.047308485,0.27578962100000004,0.027450355,0.027039472000000002,2.803759575,1432.142857,140626.2623,119081.4639,182576.4909,783.0,638.0,2.285714286
ZW201500000008,8,12713.73438,14195.69824,40.46907343,45.18631091,4764.07888,1.29e-05,8.0,2707.333333,2819.083333,28.94147583,6.0,0.136467702,0.452958408,0.036166783,0.034260808999999996,0.0014140160000000001,1665.653944,99533.94318999999,95011.53653,59222.524339999996,663.0,359.0,165.9618321
ZW201500000009,9,18981.65234,21194.22852,1510.511899,1686.5831170000001,5114.3125,0.302091837,8.0,3016.0,2857.0,68.6875,7.0,0.10889711199999999,0.423399818,0.023709132999999997,0.026631504,2.1230845130000002,1671.25,117072.9413,175946.3545,167360.9925,721.0,637.0,86.5
ZW201500000010,10,19537.52734,21814.89844,1554.747026,1735.9744600000001,5276.133333,0.417228919,10.0,2560.0,2393.0,67.33333333,7.0,0.07469724,0.315892262,0.019651672,0.024392709,3.861808414,1537.466667,188651.0048,175776.4428,231984.0743,746.0,579.0,14.53333333
ZW201500000011,11,51587.9375,57601.24219,4105.237629,4583.761211,5535.25,0.87482214,10.0,2898.0,2679.0,76.875,7.0,0.050478117999999995,0.261788888,0.020811843,0.025809066000000002,8.646778361,1525.5,179257.8117,182060.4433,219635.4954,848.0,642.0,5.8125
ZW201500000012,12,14160.93164,15811.58789,45.07564539,50.32984742,10107.157220000001,0.000174225,7.0,3654.6,3658.2,27.30154639,9.0,0.16374872699999998,0.508319812,0.06785799,0.048479594,0.027166406,1272.252577,17566.58456,10398.20328,71795.35835,1077.6,764.0,305.2139175
ZW201500000013,13,18150.2832,20265.95313,57.7741458,64.50853234,4548.852332,0.001543144,10.0,2818.6,2744.7,33.39637306,6.0,0.164917384,0.511741915,0.069102653,0.05720164900000001,0.0,1592.222798,41920.72408,88005.94618,67044.33488,574.8,387.2,143.9818653
ZW201500000014,14,4132.272461,4613.946289,328.83579419999995,367.1661795,4312.4,0.0039442620000000005,5.0,2762.0,2548.0,69.13333333,6.0,0.09412810699999999,0.335825938,0.033722535,0.032314494,0.402907887,1551.333333,250866.6967,108536.5059,140487.4835,658.0,397.0,10.33333333
ZW201500000015,15,13568.88965,15150.53418,43.1911172,48.2256481,3911.393401,0.002923544,8.625,2844.9,2931.1,23.14974619,6.0,0.12326569999999999,0.387821421,0.022526842999999998,0.024585807999999997,0.007711499,1588.2131980000001,169443.8291,73870.87384,104730.15199999999,631.0,331.63636360000004,292.7411168
ZW201500000016,16,20685.91797,23097.1543,1646.133049,1838.0131390000001,4373.555556,0.39892171,5.0,2466.0,2266.0,73.5,6.0,0.054828247000000004,0.242954153,0.021609647000000003,0.020819336,2.771363305,1542.166667,242725.0837,109108.4663,141896.0764,671.0,401.0,7.0
ZW201500000017,17,13022.59668,14540.5625,41.45221267,46.28404794,4942.216710000001,0.002495555,8.0,3138.1,3116.0,29.95561358,6.0,0.153591255,0.47178290100000003,0.038978361,0.059273995,0.000814553,1629.237598,52051.48176,82159.73551,96198.89521,821.8888889,805.4444444000001,445.1906005
ZW201500000018,18,25013.36328,27929.023439999997,1990.500205,2222.521068,3687.875,0.42737784799999995,9.0,2233.0,2123.0,79.6875,5.0,0.042916342,0.156463465,0.015220551,0.013595661,6.523352346,1577.0625,94384.22091,29958.94118,246704.8114,539.0,349.0,4.6875
ZW201500000019,19,8882.291992,9917.647461,28.27321353,31.56885235,3201.1314429999998,0.004686025,5.0,2332.166667,2398.083333,38.5,5.0,0.103720054,0.312350857,0.030310016000000002,0.023737643,0.009524283,1775.273196,57831.24596,72583.20464,214679.3618,552.5,329.1,148.9407216
ZW201500000020,20,14145.00391,15793.80371,45.02494585,50.27323861,3290.139241,0.000662849,10.0,2181.7,2106.8,34.13451777,6.0,0.143026682,0.473573605,0.047597953,0.042799456,0.000711045,1648.394937,88085.20637999999,101454.8672,110899.1335,520.9166667,319.8333333,215.77721519999997
ZW201500000021,21,6444.891602000001,7196.133789,20.51472712,22.90600527,4452.254499000001,0.00514939,10.0,2337.4,2281.5,23.23453608,6.0,0.092260143,0.35105010700000006,0.037086094,0.033263922,0.0,1588.2467869999998,256294.0987,107367.4618,129871.6546,667.6,438.5,122.0179949
ZW201500000022,22,2683.331299,2996.111328,8.541308804,9.536918558,3924.7410259999997,0.00025586900000000004,8.333333332999999,2551.333333,2488.888889,22.52564103,6.0,0.11305591300000001,0.366657852,0.026618133,0.025220782,0.0,1589.828205,205412.6592,85705.25855,124222.5239,666.4,383.8,217.4512821
ZW201500000023,23,5689.400390999999,6352.57959,18.10992391,20.22088886,5066.666667,0.0026493000000000003,10.0,2630.1,2629.3,35.2248062,7.0,0.07113267599999999,0.34645797700000003,0.036890686,0.029834705,0.000156369,1539.777778,122374.9805,134392.579,154974.3319,711.9,502.5,174.10594319999998
ZW201500000024,24,24012.94336,26811.98828,1910.8893170000001,2133.630234,5143.357143,0.269114668,8.0,3030.0,2839.0,80.57142857,7.0,0.10889711199999999,0.423399818,0.023709132999999997,0.026631504,2.444015503,1651.714286,117309.4875,178264.0196,166160.8074,731.0,634.0,84.14285714
ZW201500000025,25,9147.490234,10213.75977,727.9341437999999,812.7851775,5046.176471,0.474756002,10.0,2908.0,2614.0,57.17647059,7.0,0.112782345,0.39408446700000005,0.021452755,0.02616567,3.63684845,1566.705882,195238.4874,192671.6643,231245.7327,784.0,599.0,24.17647059
ZW201500000026,26,7218.689941,8060.129883,574.4450933999999,641.4047563999999,3479.1875,0.0391699,8.0,2606.0,2573.0,68.25,5.0,0.110231607,0.367033527,0.025117755,0.028211853999999998,1.121371608,1642.875,198308.2411,52538.894360000006,89020.14598,531.0,301.0,91.6875
ZW201500000027,27,8204.905273,9161.301758,26.11702464,29.1613292,4307.981911999999,6.47e-06,5.0,2966.0,2758.8,25.97938144,6.0,0.161590877,0.435575593,0.050456838,0.050348552000000005,0.0,1695.245478,201888.3761,152621.8928,173475.7684,751.75,601.75,164.3152455
ZW201500000028,28,4600.504395,5136.757813,366.09650760000005,408.7701987,4345.571429,0.045042895,5.0,2710.0,2529.0,53.14285714,6.0,0.14105985199999999,0.40509204299999996,0.037289411,0.037047248,0.6695107779999999,1706.285714,234549.8807,187162.1559,206643.8098,746.0,541.0,6.357142857
ZW201500000029,29,19816.27148,22126.13477,1576.9287800000002,1760.74186,3517.375,0.366900271,8.0,2597.0,2523.0,69.3125,5.0,0.091910193,0.322595091,0.01814671,0.020825094,1.882260476,1637.75,194951.3161,53674.03761,89312.28606,590.0,322.0,93.4375
ZW201500000030,30,17667.61719,19727.02734,1405.9443039999999,1569.826957,3569.25,0.163005517,9.0,2571.0,2553.0,63.5625,6.0,0.05378167,0.18050280800000001,0.021543119,0.019476663,1.328405619,1593.75,88374.99799,32755.36757,254875.7359,515.0,323.0,14.625
ZW201500000031,31,15022.27734,16773.33398,47.8173939,53.391180299999995,4826.129199,0.0063669519999999995,10.0,2709.636364,2600.272727,27.72164948,7.0,0.109583175,0.392134724,0.026067487,0.029377379,0.049279712,1594.385013,201825.937,185032.7731,221628.5287,769.7272727000001,564.6363636,97.22739018
ZW201500000032,32,16583.46289,18516.5,1319.6700460000002,1473.496252,4748.466667000001,0.12008730000000001,7.0,2712.0,2712.0,63.4,8.0,0.174267151,0.519305779,0.066895947,0.06258095799999999,1.468649567,1589.733333,12441.07809,67088.23767999999,43304.03827,466.0,348.0,12.6
ZW201500000033,33,3481.422852,3887.2314450000003,11.08171312,12.37344199,3790.197943,0.001937205,4.3571428569999995,2767.7,2762.5,32.25257732,6.0,0.154710177,0.372452351,0.282562937,0.176942297,0.0,1796.4113109999998,43196.030999999995,15427.253330000001,38422.13292,860.7,519.2,206.61953730000002
ZW201500000034,34,3534.7863770000004,3946.815186,11.25157449,12.56310293,3726.52551,0.0,5.0,2912.0,2829.2,27.18925831,6.0,0.17746318,0.419081883,0.133021623,0.111284614,0.0,1753.9489800000001,96584.13428,38437.526410000006,93589.19114,807.6666667000001,517.5,265.4591837
ZW201500000035,35,15378.828130000002,17171.44727,1223.808258,1366.460357,3557.1333329999998,0.135501275,9.0,2463.0,2640.0,62.06666667,5.0,0.098524512,0.287287135,0.025310041000000002,0.022762900000000003,0.950853409,1603.666667,96609.05262999999,38687.58195,249260.0343,533.0,349.0,11.53333333
ZW201500000036,36,27966.49414,31226.382810000003,2225.502892,2484.91659,6758.466667000001,0.13161569,7.0,3330.0,3218.0,80.13333333,9.0,0.181691928,0.532435707,0.080236167,0.07238976700000001,2.734952373,1441.933333,3324.649553,59824.92656,38882.490139999994,580.0,447.0,3.733333333
ZW201500000037,37,10199.41895,11388.30469,32.46575885,36.2500997,3484.8118560000003,0.000170982,8.466666667,2813.9,2826.7,24.54123711,6.0,0.130610537,0.40304537100000004,0.021449918,0.023015382,0.00055388,1687.3479379999999,138372.2274,101721.1145,122846.1255,552.1666667000001,279.1666667,425.8814433
ZW201500000038,38,4319.355469,4822.837890999999,343.7233869,383.789245,5028.625,0.07505020700000001,8.0,2938.0,2897.0,47.875,7.0,0.113145331,0.37548452299999996,0.040869262,0.045194915999999995,0.414389801,1628.1875,156324.1992,131495.0061,151412.3384,732.0,564.0,10.125
ZW201500000039,39,30687.13867,34264.15625,2442.004904,2726.654919,3645.058824,0.04561845,2.0,3057.0,2820.0,50.47058824,6.0,0.257788672,0.39741875200000004,0.07706866400000001,0.07494050299999999,3.264005599,1865.764706,2301.815477,1640.820971,125984.1072,763.0,507.0,93.47058824
ZW201500000040,40,8539.47168,9534.867188,27.18198259,30.35042489,3369.376923,2e-05,5.0,2905.090909,2844.272727,34.9562982,6.0,0.167665465,0.42001047799999996,0.070412798,0.062703805,0.0,1795.3,159180.5574,89691.93097999999,154549.0857,706.7272727000001,438.3636364,250.93333330000002
ZW201500000041,41,10084.94922,11269.11914,32.10139038,35.87072031,3682.9612399999996,0.0,10.0,3167.9,3051.5,21.02857143,6.0,0.212944949,0.66771649,0.097295634,0.096717842,0.0,1788.9586559999998,8095.891890000001,174202.5226,109228.0348,770.1,652.9,759.0387597
ZW201500000042,42,26475.73438,29561.851560000003,2106.871999,2352.457401,3947.466667,0.197676063,8.0,2441.0,2313.0,78.86666667,6.0,0.079818827,0.339455213,0.033117536,0.032500982000000005,2.4044120540000002,1586.466667,182956.5465,11511.557659999999,10388.379159999999,516.0,263.0,2.266666667
ZW201500000043,43,8266.756836,9230.363281,26.31390428,29.38115885,4543.6439789999995,0.000683608,8.0,3246.888889,3221.777778,34.57963446,6.0,0.165219436,0.487083504,0.049244332,0.07434270400000001,0.000589742,1732.675393,38746.23207,74508.78201,86484.3288,816.5,746.7,241.9477807
ZW201500000044,44,27188.882810000003,30358.128910000003,2163.622548,2415.82314,3582.75,0.15669786,9.0,2364.0,2289.0,80.1875,5.0,0.05212374400000001,0.177655234,0.021245826000000002,0.018783478,2.454631805,1594.5625,94841.57282999999,35811.6012,249501.5843,532.0,342.0,11.875
ZW201500000045,45,11199.36523,12504.80859,35.64868672,39.80404199,2912.123737,0.003192818,9.0,2449.416667,2535.916667,33.94191919,5.0,0.14955522699999999,0.404948325,0.023566936,0.022937675,0.057558048,1690.267677,96929.61421,61572.311610000004,195441.264,456.0,264.9090909,350.82323230000003
ZW201500000046,46,11493.2832,12832.98633,36.58425667,40.84866418,5455.3246070000005,0.001319805,8.0,2998.0,2887.416667,32.12565445,7.0,0.124459939,0.457431621,0.024149278,0.037662156,0.0014924110000000001,1598.2120419999999,62375.8023,162346.9945,97208.30946,790.8333332999999,735.5833332999999,297.1073298
ZW201500000047,47,15237.265630000002,17013.38281,48.50172288,54.15527946,3918.375,0.010245215,10.0,2902.5,2869.416667,32.15625,7.0,0.23588334800000002,0.686095592,0.058156562,0.059449959000000004,0.0,1646.619792,35278.73485,84694.31657000001,181403.538,523.4,516.2,513.1380208
ZW201500000048,48,17980.86133,20076.78125,1430.8714810000001,1597.6594890000001,5356.2,0.095906854,10.0,2389.0,2324.0,61.86666667,8.0,0.11186029199999999,0.437084476,0.040213596000000004,0.037300266,2.424947103,1481.266667,69510.58172,66660.34901,111402.1001,671.0,479.0,81.73333333
ZW201500000049,49,23745.58594,26513.46875,1889.613689,2109.874805,5934.0,0.458804974,10.0,2552.0,2352.0,60.42857143,7.0,0.09714288199999999,0.380601886,0.024653912000000004,0.02992061,2.544933319,1489.142857,177899.6431,161258.7915,227564.3457,814.0,625.0,19.07142857
ZW201500000050,50,6103.026367,6814.42041,19.42653628,21.69097385,4967.293963,5.5e-06,5.0,2914.916667,2936.833333,34.96073298,7.0,0.16310916,0.433711776,0.06033444,0.065521598,0.002188172,1604.545932,74790.39621,49603.89324,49672.3978,861.25,614.5833332999999,232.87139109999998
ZW201500000051,51,17604.16211,19656.17578,1400.894709,1564.1887689999999,4480.142857,0.087783797,10.0,2794.0,2608.0,57.14285714,7.0,0.12444802099999999,0.382472297,0.026199877000000003,0.026318995,1.246511671,1671.142857,231082.3651,188355.9704,204238.1177,752.0,530.0,33.21428571
ZW201500000052,52,13903.91406,15524.61035,44.25753302,49.41636954,3300.829949,0.003135882,9.0,2389.818182,2374.181818,26.39593909,6.0,0.121965515,0.382558089,0.023019987000000002,0.024951948999999998,0.187089418,1618.637056,176531.7857,76705.95236,111898.224,530.25,289.6666667,215.19035530000002
ZW201500000053,53,18270.52734,20400.21484,58.15689478,64.93590064,5099.209184,3.79e-06,8.0,2551.0,2739.833333,30.26717557,6.0,0.125963452,0.432510811,0.04822541599999999,0.048545999000000006,0.011621834,1663.7984689999998,106268.6655,85416.17004,49448.335419999996,605.0909091,300.2727273,136.4336735
ZW201500000054,54,3653.35791,4079.2080079999996,11.62899941,12.98452237,3123.489691,1.42e-05,2.5625,2950.272727,3073.363636,24.28350515,5.0,0.12809589999999998,0.339817931,0.058099113,0.047054097,0.0,1865.157216,91841.57714,6355.041825,148188.3343,701.4,420.0,259.0180879
ZW201500000055,55,19195.45117,21432.95313,1527.525469,1705.580218,5118.357143,0.287046262,8.0,3016.0,2857.0,66.5,7.0,0.10889711199999999,0.423399818,0.023709132999999997,0.026631504,2.1663891019999997,1669.857143,117628.61300000001,175906.9024,167797.1762,721.0,637.0,86.14285714
ZW201500000056,56,14813.482419999998,16540.20313,47.15277903,52.64910176,5437.279372999999,0.0011963639999999999,8.0,2926.1,2871.0,33.06788512,7.0,0.11040189,0.42423527299999997,0.024433022000000002,0.033639062000000004,0.000818183,1553.723238,95318.91886,172017.4889,129000.752,751.8888889,683.5555555999999,167.43864230000003
ZW201500000057,57,1944.296265,2170.931152,154.72218069999997,172.757212,4508.428571,0.127225117,10.0,2772.0,2617.0,52.35714286,7.0,0.140593423,0.416808871,0.029074999,0.029159315,0.288456948,1670.642857,226655.8956,184050.6758,199843.2664,785.0,553.0,40.64285714
ZW201500000058,58,549694.0625,613768.625,1749.730545,1953.686212,5100.610825,0.487843719,10.0,2482.1,2304.7,64.9742268,7.0,0.068929565,0.299372155,0.018887028,0.023072705,4.765062765,1553.760309,192967.6036,179567.5253,234752.8926,741.4444444000001,565.6666667000001,13.97674419
ZW201500000059,59,34910.23438,38979.51563,2778.068183,3101.8912960000002,5093.333333,0.917850018,10.0,2298.0,2142.0,78.6,7.0,0.033666807,0.214433748,0.014804458999999999,0.018394198,11.41905576,1557.733333,191820.2628,184311.4393,231455.9567,762.0,579.0,11.06666667
ZW201500000060,60,22146.83594,24728.36133,1762.389207,1967.82047,5205.666667,0.6144304279999999,10.0,2695.0,2368.0,68.21428571,7.0,0.105489951,0.376959249,0.021073475,0.026159817000000002,5.668793194,1556.266667,189249.4821,193443.3813,224571.7271,757.0,600.0,14.6
ZW201500000061,61,39965.02734,44623.51953,3180.315826,3551.0268560000004,4969.0625,0.410775625,8.0,3116.0,3048.0,75.66666667,7.0,0.111052389,0.37384727100000004,0.033902722999999996,0.036630273,4.35832989,1644.9375,153442.126,130085.3269,152067.4087,732.0,564.0,2.25
ZW201500000062,62,38108.80469,42550.92188,3032.6023210000003,3386.094775,5069.5625,0.91783452,10.0,2298.0,2142.0,77.25,7.0,0.033666807,0.214433748,0.014804458999999999,0.018394198,11.81210632,1558.6875,192805.2549,185003.5334,232170.5154,762.0,579.0,12.875
ZW201500000063,63,7331.516113,8186.107422,23.33694059,26.05718922,4535.448454,0.002223171,10.0,2442.0,2372.636364,31.09326425,7.0,0.088842801,0.35927914,0.034554236,0.031011913,0.0,1565.786082,199165.24300000002,128580.7668,136240.6487,716.4,464.3,189.3479381
ZW201500000064,64,3811.6442869999996,4255.944824,12.13284059,13.54709313,4065.9153850000002,0.000253548,6.777777778,2400.333333,2355.083333,37.5025641,5.0,0.116128118,0.34491751299999995,0.022285036,0.021992786,0.038375386000000004,1568.123077,135305.3272,61828.90757999999,211752.7921,613.6363636,383.7272727,90.86410256
ZW201500000065,65,26982.820310000003,30128.04688,85.88898462,95.90055173,3140.1457800000003,0.00050875,8.0,3235.5,3253.666667,32.5601023,5.0,0.14361268800000002,0.45844786600000004,0.062698758,0.061743383,0.257564576,1801.245524,82001.41622999999,38182.89851,103130.302,531.3,333.0,262.41432230000004
ZW201500000066,66,59.03749466,65.91914368,4.698054551,5.2456787810000005,3745.9375,8.23e-05,9.0,2389.0,2525.0,50.0,6.0,0.109135753,0.320446409,0.032620084,0.025709024,0.0,1591.75,13871.734690000001,52070.34714,288394.9093,631.0,371.0,107.3125
ZW201500000067,67,73721.42969,82314.69531,234.6625989,262.015813,5148.537275,0.037672339,8.0,3111.272727,2945.0,42.3933162,7.0,0.11157354900000001,0.429338789,0.025257277999999998,0.028793965,0.31564714,1664.462725,115479.3531,176905.6981,165614.1856,747.25,661.5,114.8611825
ZW201500000068,68,14731.58789,16448.76172,46.89210065,52.35803471,3931.9386189999996,0.004113998,7.5625,2547.916667,2491.916667,39.72519084,8.0,0.176268392,0.526430408,0.09536624699999999,0.075023152,0.000875939,1680.465473,24407.3454,52400.74607,48286.36917,466.2727273,305.4545455,103.0153061
ZW201500000069,69,14469.072269999999,16155.646480000001,46.05648747,51.42501992,4023.833333,8.609999999999999e-05,8.0,2884.2,2880.3,18.69053708,6.0,0.129157901,0.40249008700000005,0.020823238,0.023225931000000002,0.00020731799999999998,1646.633333,162246.8221,75156.82843,96793.45472000001,585.8888889,291.8888889,299.7589744
ZW201500000070,70,10759.125,12013.25195,34.24735854,38.23936861,5193.177083,0.008421049,10.0,2526.1,2535.0,34.60677083,7.0,0.097444432,0.37930976200000005,0.028228767999999998,0.030715162999999997,0.034637446,1526.645833,177714.0692,157721.9749,219508.4711,745.1818182,562.0909091,81.5
ZW201500000071,71,17540.20703,19584.76563,1395.805326,1558.50613,5124.25,0.099964568,8.0,3030.0,2839.0,70.4375,7.0,0.111562908,0.42907854700000003,0.026382077,0.030515442,0.919523112,1648.875,115289.3912,179163.5225,164115.7398,721.0,638.0,85.125
ZW201500000072,72,3905.147461,4360.347168,12.43047044,13.87941611,2742.549872,0.000636001,8.0,2576.416667,2588.0,30.08695652,4.0,0.150337214,0.44242452200000004,0.021310997,0.021234584,0.0,1758.5882350000002,125280.0873,104961.3255,115516.6909,417.6666667,245.83333330000002,225.3069054
ZW201500000073,73,73276.25,81817.61719,233.24554799999999,260.4335642,5210.963446,0.038177194,8.0,3115.333333,2938.833333,42.82984293,7.0,0.11080471900000001,0.428200714,0.02512132,0.02849503,0.317634578,1661.600522,117966.1384,175731.1348,168152.3042,749.9166667000001,658.1666667000001,130.075718
ZW201500000074,74,5959.032227000001,6653.641602000001,18.9681887,21.17919901,5265.153247,0.000924983,5.0,2878.916667,2904.333333,25.63896104,7.0,0.159300815,0.453760968,0.042600304000000005,0.053388581,0.00015570299999999998,1561.0597400000001,88198.11162000001,35948.25027,91465.55929,831.6363636,736.6363636,464.80259739999997
ZW201500000075,75,8579.492188,9579.552734,27.30937182,30.492663399999998,3545.846939,0.0005098,8.0,2285.454545,2315.818182,36.66326531,5.0,0.08821125099999999,0.342883933,0.027514913999999998,0.030273911,0.0029873540000000002,1641.660714,230686.3918,20554.04034,59062.08281,497.0,282.0909091,122.91603049999999
ZW201500000076,76,13918.32129,15540.69824,1107.584816,1236.689472,3122.0625,0.005438489,8.0,2725.0,2668.0,49.375,5.0,0.150438378,0.470979461,0.061605636,0.059917301,2.2726608280000002,1798.625,72308.47657,29956.28285,109574.3488,475.0,279.0,173.6875
ZW201500000077,77,339831.8125,379444.0,1081.718256,1207.807765,5007.725389,0.380312892,10.0,2668.75,2485.5,53.35233161,7.0,0.08611521400000001,0.335368727,0.020028015,0.024190767999999998,2.924576548,1566.551813,197294.2655,187817.2719,235621.6384,750.6,570.2,27.00259067
ZW201500000078,78,7260.200195,8170.167969,23.10993498,26.00645236,3857.84375,0.0,8.0,2613.333333,2667.222222,24.50652742,6.0,0.19548291,0.619127723,0.104702158,0.136878576,0.0,1863.9479170000002,992.3555341,136880.7041,37293.09091,813.4,672.4,722.2161457999999
ZW201500000079,79,12370.86523,13812.863280000001,39.37768703,43.96770939,3327.464286,0.000701565,6.8666666670000005,2470.7,2572.4,40.73469388,5.0,0.10090452400000001,0.30773691,0.027697448,0.023347402000000003,0.0,1734.346939,47698.609769999995,89242.3045,231962.7553,571.8,336.6,171.28571430000002
ZW201500000080,80,28739.8457,32089.878910000003,2287.044253,2553.6314260000004,3582.533333,0.234905995,9.0,2392.0,2511.0,67.06666667,6.0,0.05378167,0.18050280800000001,0.021543119,0.019476663,2.380286678,1589.4,87901.12638999999,30723.4017,254291.4334,538.0,339.0,13.73333333
ZW201500000081,81,20451.1875,22835.06055,1627.453791,1817.1563809999998,1924.1875,0.025822987000000002,9.0,2131.0,2069.0,69.125,1.0,0.138373357,0.40824002299999995,0.027278802999999997,0.026380828,8.730907809,1749.625,2625.742925,63427.32652,238370.177,292.0,167.0,281.9375
ZW201500000082,82,14131.50195,15778.72754,44.98196777,50.22524967,4172.570694,0.00074477,8.0,3070.0,3233.181818,30.48329049,6.0,0.11743844199999999,0.414142884,0.036737878,0.037252568,0.022223565,1707.023136,138523.5531,69291.85075,41140.94859,643.0,338.5833333,152.9717224
ZW201500000083,83,1803.262939,2013.4587399999998,143.4991052,160.2259556,4627.533332999999,0.016570517,8.0,2761.0,2763.0,28.26666667,7.0,0.20342839999999998,0.628800068,0.064007059,0.07003156099999999,0.611357166,1537.333333,80356.32843,103563.4266,188296.9389,615.0,535.0,141.2666667
ZW201500000084,84,18204.66406,20326.67188,57.94724545,64.70180613,6018.145455,0.003582102,8.0,3016.833333,2933.833333,23.16363636,7.0,0.104329575,0.40054142299999995,0.029402045,0.03860027,0.00079487,1502.3792210000001,122915.2004,155114.2642,150493.6284,810.0,759.5454545,213.6753247
ZW201500000085,85,5773.658203,6446.65918,18.37812485,20.5203535,3609.154639,0.000551775,9.0,2435.5,2495.25,35.18298969,6.0,0.129416743,0.387929519,0.021179943,0.02194247,0.0,1640.0,136729.2892,91332.92799,146712.3508,514.5454545,254.63636359999998,190.0850515
ZW201500000086,86,10607.56055,11844.02148,33.76491391,37.70069129,5527.888312,0.000469435,10.0,2815.3,2698.8,25.8626943,7.0,0.078850349,0.367048105,0.035568442,0.029965613999999998,0.000377661,1482.781818,100012.3499,101706.5013,138838.4701,698.0,518.0,191.82857140000002
ZW201500000087,87,8215.920898,9173.602539,26.15208846,29.2004838,3877.7220780000002,2.52e-05,5.0,2793.7,2789.2,32.60574413,6.0,0.18731411,0.46307423799999997,0.053246345,0.052195217,0.0,1711.615584,185759.1938,104322.9331,178481.3541,704.0,497.3,202.6753247
ZW201500000088,88,118210.7969,131989.9219,9406.916326999999,10503.42425,5004.4,0.835821065,10.0,2324.0,2235.0,74.73333333,7.0,0.058619225999999997,0.276351958,0.015493942,0.018113637,9.126270294,1550.666667,193457.4055,171057.0267,235326.7144,713.0,535.0,5.0
ZW201500000089,89,6453.865234000001,7206.154297,20.54329108,22.93790154,5350.726804,0.00262972,10.0,2532.454545,2542.272727,34.20103093,7.0,0.089010375,0.36786019299999995,0.032745443,0.032701895,0.008593822,1504.878866,165210.9685,149641.2996,206168.6504,732.5833332999999,546.25,113.9097938
ZW201500000090,90,18509.20898,20666.7168,58.91664204,65.78420272,5761.753247,0.002344529,8.0,3126.0,2990.2,24.55844156,7.0,0.101989422,0.396677895,0.028202426000000003,0.035579011,0.010600469,1546.677922,133638.958,165362.0215,162202.3749,785.25,727.6666667000001,225.1766234
ZW201500000091,91,30656.70117,34230.16797,2439.5827649999997,2723.950218,4379.125,0.254140507,5.0,2431.0,2242.0,93.0,6.0,0.0689693,0.27758846,0.023484154,0.022777733999999997,3.6843246460000003,1549.6875,248713.8325,105361.9592,137692.4161,652.0,392.0,1.375
ZW201500000092,92,483030.4063,539334.375,1537.533537,1716.7546350000002,5318.924675,0.278896356,10.0,2571.5,2435.5,55.51036269,7.0,0.082218083,0.33639205,0.020874653,0.025201684,1.9088216359999999,1530.815584,188986.2845,169500.7519,235039.3143,760.0909091,584.2727272999999,25.47272727
ZW201500000093,93,155460.8438,173582.0,494.84723499999996,552.5286666000001,5949.795337,0.059333249000000005,10.0,3069.9,2899.4,37.23056995,7.0,0.09500608699999999,0.379852002,0.024695005,0.029849097,0.627386665,1517.046632,160041.2205,173752.2845,204918.4199,877.2727273,659.8181818,92.19689119
