hv001,hv002,total_household_members,hv010,hv011,hv012,hv014,hv024,hv025,hv027,financial_depriv,electricity_depriv,water_depriv,sanitation_depriv,cooking_fuel_depriv,floor_depriv,information_asset,mobility_asset,livelihood_asset,asset_depriv,hv108,malnutrition,child_under_5,woman_15_to_49,child_not_in_school,school_attainment_depriv,school_attendance_depriv,child_mortailty,total_of_weighted_deprivations,headcount_poor,total_poverty_intensity,DHSID_num,ADM1NAME,LATNUM,LONGNUM,Nightlights_Composite,All_Population_Density_2015,BUILT_Population_2014,geometry,index_right,PROVINCE,PROV_CODE,HRName,HRPCode,HRParent
292,22,13,4,2,13,3,2,2,1,1,1,1,1,1,1,1,0,1,0,7,2.0,1,1,0,0,0,0.0,0.6111111111111112,13,7.944444444444445,292,Mashonaland Central,-16.098701,30.121201,0.0,22.47846909,0.0,POINT (30.121201 -16.098701),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
292,23,2,1,0,2,0,2,2,1,1,1,1,0,1,1,1,0,1,0,1,0.0,0,1,0,0,0,0.0,0.2222222222222222,0,0.0,292,Mashonaland Central,-16.098701,30.121201,0.0,22.47846909,0.0,POINT (30.121201 -16.098701),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
292,25,6,1,1,6,0,2,2,1,1,1,0,0,1,0,1,0,1,0,4,0.0,0,1,0,0,0,0.0,0.1111111111111111,0,0.0,292,Mashonaland Central,-16.098701,30.121201,0.0,22.47846909,0.0,POINT (30.121201 -16.098701),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
292,27,8,2,4,8,0,2,2,1,1,1,1,0,1,0,1,0,1,0,6,0.0,0,1,0,0,0,0.0,0.16666666666666666,0,0.0,292,Mashonaland Central,-16.098701,30.121201,0.0,22.47846909,0.0,POINT (30.121201 -16.098701),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
302,4,6,1,1,6,2,2,2,1,1,1,1,1,1,1,1,1,1,0,2,0.0,1,1,0,0,0,0.0,0.2777777777777778,0,0.0,302,Mashonaland Central,-16.471358,31.380156,0.000360649,51.89639523,2.8600000000000007e-05,POINT (31.380156 -16.471358),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
302,5,2,1,1,2,0,2,2,1,1,1,1,1,1,1,0,0,1,1,1,0.0,0,1,0,0,0,0.0,0.33333333333333337,2,0.6666666666666667,302,Mashonaland Central,-16.471358,31.380156,0.000360649,51.89639523,2.8600000000000007e-05,POINT (31.380156 -16.471358),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
302,8,6,1,2,6,1,2,2,1,1,1,0,1,1,0,1,0,1,0,3,1.0,1,1,0,0,0,0.0,0.33333333333333337,6,2.0,302,Mashonaland Central,-16.471358,31.380156,0.000360649,51.89639523,2.8600000000000007e-05,POINT (31.380156 -16.471358),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
302,12,5,1,1,5,1,2,2,1,1,1,1,1,1,1,0,0,1,1,1,0.0,1,1,0,0,0,0.0,0.33333333333333337,5,1.666666666666667,302,Mashonaland Central,-16.471358,31.380156,0.000360649,51.89639523,2.8600000000000007e-05,POINT (31.380156 -16.471358),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
302,15,3,1,1,2,0,2,2,1,1,1,0,0,1,1,1,0,1,0,2,0.0,0,1,0,0,0,0.0,0.16666666666666666,0,0.0,302,Mashonaland Central,-16.471358,31.380156,0.000360649,51.89639523,2.8600000000000007e-05,POINT (31.380156 -16.471358),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
302,17,5,1,0,4,0,2,2,1,1,1,1,1,1,1,1,0,1,0,1,0.0,0,1,0,0,0,0.0,0.2777777777777778,0,0.0,302,Mashonaland Central,-16.471358,31.380156,0.000360649,51.89639523,2.8600000000000007e-05,POINT (31.380156 -16.471358),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
302,18,5,1,1,5,2,2,2,1,0,1,1,0,1,1,1,1,1,0,2,1.0,1,1,0,0,0,0.0,0.38888888888888895,5,1.9444444444444446,302,Mashonaland Central,-16.471358,31.380156,0.000360649,51.89639523,2.8600000000000007e-05,POINT (31.380156 -16.471358),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
302,19,6,1,1,6,1,2,2,1,1,1,1,1,1,0,1,0,1,0,3,1.0,1,1,0,0,0,0.0,0.38888888888888895,6,2.333333333333334,302,Mashonaland Central,-16.471358,31.380156,0.000360649,51.89639523,2.8600000000000007e-05,POINT (31.380156 -16.471358),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
302,20,6,1,2,6,2,2,2,1,1,1,1,0,1,0,1,1,1,0,3,0.0,1,1,0,0,0,0.0,0.16666666666666666,0,0.0,302,Mashonaland Central,-16.471358,31.380156,0.000360649,51.89639523,2.8600000000000007e-05,POINT (31.380156 -16.471358),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
302,21,1,1,0,1,0,2,2,1,1,1,1,1,1,1,0,0,0,1,0,1.0,0,1,0,1,0,0.0,0.6666666666666667,1,0.6666666666666667,302,Mashonaland Central,-16.471358,31.380156,0.000360649,51.89639523,2.8600000000000007e-05,POINT (31.380156 -16.471358),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
302,22,3,1,1,3,0,2,2,1,1,1,1,1,1,1,0,0,1,1,1,0.0,0,1,0,0,0,1.0,0.5000000000000001,3,1.5000000000000004,302,Mashonaland Central,-16.471358,31.380156,0.000360649,51.89639523,2.8600000000000007e-05,POINT (31.380156 -16.471358),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
302,24,8,2,2,8,1,2,2,1,1,1,1,1,1,0,1,0,1,0,2,0.0,1,1,1,0,1,0.0,0.38888888888888895,8,3.1111111111111116,302,Mashonaland Central,-16.471358,31.380156,0.000360649,51.89639523,2.8600000000000007e-05,POINT (31.380156 -16.471358),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
302,25,5,1,1,5,2,2,2,1,1,1,1,1,1,1,1,0,1,0,2,0.0,1,1,0,0,0,0.0,0.2777777777777778,0,0.0,302,Mashonaland Central,-16.471358,31.380156,0.000360649,51.89639523,2.8600000000000007e-05,POINT (31.380156 -16.471358),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
302,26,6,1,1,6,2,2,2,1,1,1,1,1,1,1,0,0,1,1,2,0.0,1,1,0,0,0,0.0,0.33333333333333337,6,2.0,302,Mashonaland Central,-16.471358,31.380156,0.000360649,51.89639523,2.8600000000000007e-05,POINT (31.380156 -16.471358),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
302,27,3,1,1,3,1,2,2,1,1,1,0,1,1,1,1,0,1,0,1,0.0,1,1,0,0,0,0.0,0.2222222222222222,0,0.0,302,Mashonaland Central,-16.471358,31.380156,0.000360649,51.89639523,2.8600000000000007e-05,POINT (31.380156 -16.471358),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
307,2,4,1,1,4,0,2,2,1,1,1,0,1,1,1,1,1,1,0,1,0.0,0,1,0,0,0,1.0,0.38888888888888895,4,1.5555555555555558,307,Mashonaland Central,-16.741291,31.699137,0.000427732,44.86935944,0.002448841,POINT (31.699137 -16.741291),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
307,5,6,1,1,6,0,2,2,1,1,1,1,1,1,1,1,1,1,0,1,0.0,0,1,0,0,0,0.0,0.2777777777777778,0,0.0,307,Mashonaland Central,-16.741291,31.699137,0.000427732,44.86935944,0.002448841,POINT (31.699137 -16.741291),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
307,6,7,1,2,7,1,2,2,1,1,1,1,1,1,1,1,1,1,0,2,0.0,1,1,0,0,0,0.0,0.2777777777777778,0,0.0,307,Mashonaland Central,-16.741291,31.699137,0.000427732,44.86935944,0.002448841,POINT (31.699137 -16.741291),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
307,9,2,1,1,2,0,2,2,1,1,1,1,1,1,1,1,1,1,0,2,0.0,0,1,0,0,0,0.0,0.2777777777777778,0,0.0,307,Mashonaland Central,-16.741291,31.699137,0.000427732,44.86935944,0.002448841,POINT (31.699137 -16.741291),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
307,10,8,1,0,8,2,2,2,1,1,1,1,1,1,0,1,1,1,0,3,0.0,1,1,0,0,0,0.0,0.2222222222222222,0,0.0,307,Mashonaland Central,-16.741291,31.699137,0.000427732,44.86935944,0.002448841,POINT (31.699137 -16.741291),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
307,13,2,1,0,2,0,2,2,1,1,1,1,1,1,1,1,0,1,0,0,0.0,0,1,0,1,0,0.0,0.44444444444444453,2,0.8888888888888891,307,Mashonaland Central,-16.741291,31.699137,0.000427732,44.86935944,0.002448841,POINT (31.699137 -16.741291),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
307,14,8,3,1,7,1,2,2,1,1,1,1,1,1,1,1,1,1,0,4,0.0,1,1,0,0,0,0.0,0.2777777777777778,0,0.0,307,Mashonaland Central,-16.741291,31.699137,0.000427732,44.86935944,0.002448841,POINT (31.699137 -16.741291),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
307,15,5,1,1,5,1,2,2,1,1,1,1,1,1,0,0,1,1,1,1,1.0,1,1,0,0,0,0.0,0.44444444444444453,5,2.2222222222222228,307,Mashonaland Central,-16.741291,31.699137,0.000427732,44.86935944,0.002448841,POINT (31.699137 -16.741291),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
307,17,13,2,4,13,1,2,2,1,1,1,1,1,1,0,1,1,1,0,4,1.0,1,1,1,0,1,0.0,0.5555555555555556,13,7.222222222222222,307,Mashonaland Central,-16.741291,31.699137,0.000427732,44.86935944,0.002448841,POINT (31.699137 -16.741291),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
307,21,6,2,2,4,0,2,2,1,1,1,1,0,1,1,1,1,1,0,3,0.0,1,1,0,0,0,3.0,0.7222222222222223,6,4.333333333333334,307,Mashonaland Central,-16.741291,31.699137,0.000427732,44.86935944,0.002448841,POINT (31.699137 -16.741291),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
307,22,4,1,1,4,2,2,2,1,1,1,1,1,1,0,1,1,1,0,2,0.0,1,1,0,0,0,0.0,0.2222222222222222,0,0.0,307,Mashonaland Central,-16.741291,31.699137,0.000427732,44.86935944,0.002448841,POINT (31.699137 -16.741291),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
307,25,3,1,0,3,0,2,2,1,1,1,1,1,1,1,1,1,1,0,2,0.0,0,1,0,0,0,2.0,0.6111111111111112,3,1.8333333333333335,307,Mashonaland Central,-16.741291,31.699137,0.000427732,44.86935944,0.002448841,POINT (31.699137 -16.741291),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
307,26,3,1,1,3,1,2,2,1,1,1,1,1,1,1,1,0,0,1,1,0.0,1,1,0,0,0,0.0,0.33333333333333337,3,1.0,307,Mashonaland Central,-16.741291,31.699137,0.000427732,44.86935944,0.002448841,POINT (31.699137 -16.741291),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
307,27,4,1,1,4,1,2,2,1,1,1,1,1,1,1,1,1,1,0,2,0.0,1,1,0,0,0,0.0,0.2777777777777778,0,0.0,307,Mashonaland Central,-16.741291,31.699137,0.000427732,44.86935944,0.002448841,POINT (31.699137 -16.741291),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
312,2,2,1,1,2,0,2,2,1,1,1,1,1,1,1,1,1,1,0,2,0.0,0,1,0,0,0,2.0,0.6111111111111112,2,1.2222222222222223,312,Mashonaland Central,-16.947251,31.730766,0.0,55.51917515,0.002912775,POINT (31.730766 -16.947251),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
312,4,5,1,1,5,1,2,2,1,1,1,1,1,1,1,1,1,1,0,2,1.0,0,1,0,0,0,0.0,0.44444444444444453,5,2.2222222222222228,312,Mashonaland Central,-16.947251,31.730766,0.0,55.51917515,0.002912775,POINT (31.730766 -16.947251),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
312,5,6,1,2,6,1,2,2,1,1,1,1,1,1,1,1,0,1,0,4,0.0,1,1,0,0,0,0.0,0.2777777777777778,0,0.0,312,Mashonaland Central,-16.947251,31.730766,0.0,55.51917515,0.002912775,POINT (31.730766 -16.947251),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
312,7,8,2,3,6,2,2,2,1,1,1,1,1,1,1,1,1,1,0,5,2.0,1,1,0,0,0,0.0,0.6111111111111112,8,4.888888888888889,312,Mashonaland Central,-16.947251,31.730766,0.0,55.51917515,0.002912775,POINT (31.730766 -16.947251),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
312,9,5,1,4,3,0,2,2,1,1,1,1,1,1,1,1,1,1,0,5,0.0,0,1,0,0,0,0.0,0.2777777777777778,0,0.0,312,Mashonaland Central,-16.947251,31.730766,0.0,55.51917515,0.002912775,POINT (31.730766 -16.947251),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
312,10,6,2,2,6,1,2,2,1,1,1,1,1,1,1,0,0,1,1,2,0.0,0,1,1,0,1,0.0,0.5000000000000001,6,3.000000000000001,312,Mashonaland Central,-16.947251,31.730766,0.0,55.51917515,0.002912775,POINT (31.730766 -16.947251),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
312,11,5,1,2,5,1,2,2,1,1,1,1,1,1,1,1,0,1,0,3,0.0,1,1,0,0,0,0.0,0.2777777777777778,0,0.0,312,Mashonaland Central,-16.947251,31.730766,0.0,55.51917515,0.002912775,POINT (31.730766 -16.947251),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
312,12,10,3,4,8,2,2,2,1,1,1,1,1,1,0,1,1,1,0,7,1.0,1,1,0,0,0,0.0,0.38888888888888895,10,3.8888888888888893,312,Mashonaland Central,-16.947251,31.730766,0.0,55.51917515,0.002912775,POINT (31.730766 -16.947251),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
312,13,5,1,2,5,2,2,2,1,1,1,1,1,1,1,1,1,1,0,3,0.0,1,1,0,0,0,0.0,0.2777777777777778,0,0.0,312,Mashonaland Central,-16.947251,31.730766,0.0,55.51917515,0.002912775,POINT (31.730766 -16.947251),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
312,15,5,1,1,4,1,2,2,1,1,1,1,1,1,1,1,1,1,0,2,0.0,1,1,0,0,0,0.0,0.2777777777777778,0,0.0,312,Mashonaland Central,-16.947251,31.730766,0.0,55.51917515,0.002912775,POINT (31.730766 -16.947251),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
312,16,4,1,1,4,2,2,2,1,1,1,1,1,1,0,1,1,1,0,2,2.0,1,1,0,0,0,0.0,0.5555555555555556,4,2.2222222222222223,312,Mashonaland Central,-16.947251,31.730766,0.0,55.51917515,0.002912775,POINT (31.730766 -16.947251),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
312,17,5,1,1,5,2,2,2,1,1,1,0,1,1,1,0,0,1,1,2,1.0,1,1,0,0,0,0.0,0.44444444444444453,5,2.2222222222222228,312,Mashonaland Central,-16.947251,31.730766,0.0,55.51917515,0.002912775,POINT (31.730766 -16.947251),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
312,19,3,1,1,3,1,2,2,1,1,1,1,1,1,1,1,1,1,0,2,0.0,1,1,0,0,0,0.0,0.2777777777777778,0,0.0,312,Mashonaland Central,-16.947251,31.730766,0.0,55.51917515,0.002912775,POINT (31.730766 -16.947251),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
312,20,3,1,1,3,1,2,2,1,1,1,1,1,1,1,1,0,0,1,2,0.0,1,1,0,0,0,0.0,0.33333333333333337,3,1.0,312,Mashonaland Central,-16.947251,31.730766,0.0,55.51917515,0.002912775,POINT (31.730766 -16.947251),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
312,21,7,1,1,7,1,2,2,1,1,1,1,1,1,1,1,1,1,0,2,0.0,1,1,1,0,1,0.0,0.44444444444444453,7,3.1111111111111116,312,Mashonaland Central,-16.947251,31.730766,0.0,55.51917515,0.002912775,POINT (31.730766 -16.947251),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
312,22,4,1,1,4,1,2,2,1,1,1,1,1,1,1,1,1,1,0,2,0.0,1,1,0,0,0,0.0,0.2777777777777778,0,0.0,312,Mashonaland Central,-16.947251,31.730766,0.0,55.51917515,0.002912775,POINT (31.730766 -16.947251),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
312,23,6,1,1,6,2,2,2,1,1,1,1,1,1,1,1,1,1,0,2,1.0,1,1,0,0,0,0.0,0.44444444444444453,6,2.666666666666667,312,Mashonaland Central,-16.947251,31.730766,0.0,55.51917515,0.002912775,POINT (31.730766 -16.947251),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
312,25,4,1,0,3,1,2,2,1,1,1,1,1,1,1,1,0,1,0,2,1.0,1,1,0,0,0,0.0,0.44444444444444453,4,1.7777777777777781,312,Mashonaland Central,-16.947251,31.730766,0.0,55.51917515,0.002912775,POINT (31.730766 -16.947251),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
312,26,4,1,1,4,2,2,2,1,0,1,1,1,1,1,1,1,1,0,2,1.0,1,1,0,0,0,1.0,0.6111111111111112,4,2.4444444444444446,312,Mashonaland Central,-16.947251,31.730766,0.0,55.51917515,0.002912775,POINT (31.730766 -16.947251),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
312,27,5,1,1,5,1,2,2,1,1,1,1,1,1,1,0,0,1,1,1,0.0,0,1,0,0,0,0.0,0.33333333333333337,5,1.666666666666667,312,Mashonaland Central,-16.947251,31.730766,0.0,55.51917515,0.002912775,POINT (31.730766 -16.947251),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
312,28,7,1,2,6,2,2,2,1,1,1,1,1,1,1,1,1,1,0,4,1.0,1,1,0,0,0,0.0,0.44444444444444453,7,3.1111111111111116,312,Mashonaland Central,-16.947251,31.730766,0.0,55.51917515,0.002912775,POINT (31.730766 -16.947251),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
313,2,7,1,1,7,2,2,2,1,1,1,1,1,1,0,1,1,1,0,3,0.0,1,1,0,0,0,0.0,0.2222222222222222,0,0.0,313,Mashonaland Central,-16.247874,31.280377,0.0,27.465906300000004,3.82e-05,POINT (31.280377 -16.247874),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
313,9,5,1,0,5,0,2,2,1,1,1,1,1,1,1,0,0,1,1,1,0.0,0,1,0,0,0,0.0,0.33333333333333337,5,1.666666666666667,313,Mashonaland Central,-16.247874,31.280377,0.0,27.465906300000004,3.82e-05,POINT (31.280377 -16.247874),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
313,10,7,2,0,7,2,2,2,1,1,1,1,1,1,1,0,0,1,1,0,2.0,1,1,0,1,0,0.0,0.8333333333333335,7,5.833333333333334,313,Mashonaland Central,-16.247874,31.280377,0.0,27.465906300000004,3.82e-05,POINT (31.280377 -16.247874),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
313,11,4,1,1,4,1,2,2,1,1,1,1,1,1,1,1,0,1,0,1,0.0,1,1,0,0,0,0.0,0.2777777777777778,0,0.0,313,Mashonaland Central,-16.247874,31.280377,0.0,27.465906300000004,3.82e-05,POINT (31.280377 -16.247874),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
313,12,3,1,1,3,1,2,2,1,1,1,1,1,1,1,1,0,1,0,2,0.0,0,1,0,0,0,0.0,0.2777777777777778,0,0.0,313,Mashonaland Central,-16.247874,31.280377,0.0,27.465906300000004,3.82e-05,POINT (31.280377 -16.247874),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
313,14,4,1,0,0,0,2,2,1,1,1,1,1,1,1,0,0,0,1,1,0.0,1,1,0,0,0,0.0,0.33333333333333337,4,1.3333333333333335,313,Mashonaland Central,-16.247874,31.280377,0.0,27.465906300000004,3.82e-05,POINT (31.280377 -16.247874),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
313,15,3,1,1,3,1,2,2,1,1,1,1,1,1,0,0,1,1,1,1,1.0,1,1,0,0,0,1.0,0.6111111111111112,3,1.8333333333333335,313,Mashonaland Central,-16.247874,31.280377,0.0,27.465906300000004,3.82e-05,POINT (31.280377 -16.247874),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
313,16,8,1,1,5,1,2,2,1,1,1,0,1,1,0,1,1,1,0,2,0.0,1,1,0,0,0,0.0,0.16666666666666666,0,0.0,313,Mashonaland Central,-16.247874,31.280377,0.0,27.465906300000004,3.82e-05,POINT (31.280377 -16.247874),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
313,17,4,1,2,4,1,2,2,1,1,1,1,0,1,1,1,1,1,0,3,0.0,1,1,0,0,0,0.0,0.2222222222222222,0,0.0,313,Mashonaland Central,-16.247874,31.280377,0.0,27.465906300000004,3.82e-05,POINT (31.280377 -16.247874),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
313,18,3,1,1,3,1,2,2,1,1,1,1,1,1,1,1,1,1,0,2,1.0,1,1,0,0,0,1.0,0.6111111111111112,3,1.8333333333333335,313,Mashonaland Central,-16.247874,31.280377,0.0,27.465906300000004,3.82e-05,POINT (31.280377 -16.247874),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
313,19,5,1,0,5,2,2,2,1,1,1,1,1,1,1,1,1,1,0,2,2.0,1,1,0,0,0,0.0,0.6111111111111112,5,3.055555555555556,313,Mashonaland Central,-16.247874,31.280377,0.0,27.465906300000004,3.82e-05,POINT (31.280377 -16.247874),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
313,20,3,1,1,3,1,2,2,1,1,1,1,1,1,0,1,1,1,0,2,1.0,1,1,0,0,0,0.0,0.38888888888888895,3,1.166666666666667,313,Mashonaland Central,-16.247874,31.280377,0.0,27.465906300000004,3.82e-05,POINT (31.280377 -16.247874),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
313,21,3,1,1,3,1,2,2,1,1,1,0,1,1,1,1,0,1,0,1,0.0,1,1,0,0,0,0.0,0.2222222222222222,0,0.0,313,Mashonaland Central,-16.247874,31.280377,0.0,27.465906300000004,3.82e-05,POINT (31.280377 -16.247874),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
313,25,5,1,0,5,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0.0,1,1,0,1,0,0.0,0.44444444444444453,5,2.2222222222222228,313,Mashonaland Central,-16.247874,31.280377,0.0,27.465906300000004,3.82e-05,POINT (31.280377 -16.247874),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
313,26,7,1,1,7,1,2,2,1,1,1,1,0,1,0,1,1,1,0,2,0.0,1,1,0,0,0,0.0,0.16666666666666666,0,0.0,313,Mashonaland Central,-16.247874,31.280377,0.0,27.465906300000004,3.82e-05,POINT (31.280377 -16.247874),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
313,27,4,1,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,0,2,1.0,1,1,0,0,0,0.0,0.44444444444444453,4,1.7777777777777781,313,Mashonaland Central,-16.247874,31.280377,0.0,27.465906300000004,3.82e-05,POINT (31.280377 -16.247874),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
313,28,9,3,1,9,2,2,2,1,1,1,1,1,1,0,1,0,1,0,5,0.0,1,1,0,0,0,0.0,0.2222222222222222,0,0.0,313,Mashonaland Central,-16.247874,31.280377,0.0,27.465906300000004,3.82e-05,POINT (31.280377 -16.247874),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
313,29,8,1,0,8,3,2,2,1,1,1,0,1,1,1,1,0,1,0,1,1.0,1,1,0,0,0,0.0,0.38888888888888895,8,3.1111111111111116,313,Mashonaland Central,-16.247874,31.280377,0.0,27.465906300000004,3.82e-05,POINT (31.280377 -16.247874),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
323,4,3,1,0,3,1,2,2,1,1,1,1,1,1,1,1,0,0,1,2,1.0,1,1,0,0,0,1.0,0.6666666666666667,3,2.0,323,Mashonaland Central,-17.131795,31.054357,0.010751721,62.6718221,0.005620733,POINT (31.054357 -17.131795),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
323,5,7,1,2,7,0,2,2,1,1,1,0,0,1,0,1,1,1,0,5,0.0,0,1,0,0,0,0.0,0.1111111111111111,0,0.0,323,Mashonaland Central,-17.131795,31.054357,0.010751721,62.6718221,0.005620733,POINT (31.054357 -17.131795),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
323,7,3,1,2,3,0,2,2,1,0,1,1,1,1,0,1,1,1,0,3,0.0,0,1,0,0,0,0.0,0.2222222222222222,0,0.0,323,Mashonaland Central,-17.131795,31.054357,0.010751721,62.6718221,0.005620733,POINT (31.054357 -17.131795),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
323,11,7,1,1,7,2,2,2,1,1,1,1,1,1,0,1,0,1,0,3,0.0,1,1,0,0,0,0.0,0.2222222222222222,0,0.0,323,Mashonaland Central,-17.131795,31.054357,0.010751721,62.6718221,0.005620733,POINT (31.054357 -17.131795),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
323,12,5,1,1,5,1,2,2,1,1,1,1,0,1,0,1,0,1,0,3,0.0,1,1,0,0,0,0.0,0.16666666666666666,0,0.0,323,Mashonaland Central,-17.131795,31.054357,0.010751721,62.6718221,0.005620733,POINT (31.054357 -17.131795),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
323,14,3,1,1,3,0,2,2,1,1,1,1,1,1,0,1,0,1,0,2,0.0,0,1,0,0,0,0.0,0.2222222222222222,0,0.0,323,Mashonaland Central,-17.131795,31.054357,0.010751721,62.6718221,0.005620733,POINT (31.054357 -17.131795),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
323,15,10,3,3,10,0,2,2,1,1,1,0,0,1,0,1,1,1,0,8,0.0,0,1,0,0,0,0.0,0.1111111111111111,0,0.0,323,Mashonaland Central,-17.131795,31.054357,0.010751721,62.6718221,0.005620733,POINT (31.054357 -17.131795),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
323,17,4,1,1,4,2,2,2,1,0,1,1,1,1,0,1,0,1,0,2,1.0,1,1,0,0,0,0.0,0.38888888888888895,4,1.5555555555555558,323,Mashonaland Central,-17.131795,31.054357,0.010751721,62.6718221,0.005620733,POINT (31.054357 -17.131795),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
323,20,3,1,1,3,1,2,2,1,1,1,0,1,1,1,1,0,1,0,2,1.0,1,1,0,0,0,0.0,0.38888888888888895,3,1.166666666666667,323,Mashonaland Central,-17.131795,31.054357,0.010751721,62.6718221,0.005620733,POINT (31.054357 -17.131795),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
323,21,4,1,0,4,1,2,2,1,1,1,1,0,1,0,1,1,1,0,1,0.0,1,1,0,0,0,0.0,0.16666666666666666,0,0.0,323,Mashonaland Central,-17.131795,31.054357,0.010751721,62.6718221,0.005620733,POINT (31.054357 -17.131795),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
323,24,3,1,1,3,1,2,2,1,0,1,1,1,1,0,1,1,1,0,2,1.0,1,1,0,0,0,0.0,0.38888888888888895,3,1.166666666666667,323,Mashonaland Central,-17.131795,31.054357,0.010751721,62.6718221,0.005620733,POINT (31.054357 -17.131795),3,Mashonaland Central,12,Mashonaland Central,ZW12,ZW
