v001,v002,b2,b3,b5,b7
22,15,2004,1251,1,
22,15,2001,1214,1,
22,15,2001,1214,1,
22,15,2000,1204,1,
22,15,1998,1187,1,
22,15,1996,1164,1,
22,15,1994,1131,1,
22,15,1991,1098,1,
22,18,2005,1272,1,
22,18,2003,1237,1,
22,18,2000,1202,1,
22,18,1999,1191,1,
22,19,2011,1342,1,
22,19,2008,1300,1,
22,19,1994,1140,1,
22,23,2009,1311,1,
22,23,1999,1194,1,
22,23,1996,1155,1,
22,23,1993,1119,1,
22,23,1990,1091,1,
22,24,2014,1372,1,
22,24,2010,1331,1,
22,24,2008,1305,1,
22,24,2004,1258,1,
22,25,2011,1335,1,
22,25,2008,1298,1,
22,25,2007,1286,1,
22,25,2006,1274,0,12.0
22,25,2004,1250,1,
22,25,2001,1222,1,
22,25,1999,1193,1,
22,25,1997,1166,1,
22,25,1993,1118,1,
22,25,1989,1071,1,
22,27,2010,1329,1,
22,27,2007,1292,1,
22,27,2004,1257,1,
22,27,2002,1225,1,
22,29,2013,1357,1,
22,29,2011,1339,1,
22,29,2010,1323,1,
22,29,2008,1302,1,
22,29,2005,1266,1,
22,29,2003,1239,1,
22,29,2000,1207,1,
22,29,1998,1179,1,
22,29,1995,1141,1,
22,29,1992,1116,1,
22,29,2015,1390,1,
22,29,2010,1326,1,
22,29,2008,1308,1,
22,29,2002,1234,1,
23,3,2014,1376,1,
23,3,2012,1353,1,
23,3,2009,1316,1,
23,5,2013,1368,1,
23,5,2005,1270,1,
23,5,2001,1216,1,
23,5,1994,1138,1,
23,5,1990,1084,1,
23,7,2014,1370,1,
23,7,2010,1332,0,48.0
23,9,2013,1368,1,
23,9,2006,1273,0,0.0
23,9,2006,1273,0,0.0
23,9,2003,1244,1,
23,9,1996,1161,1,
23,10,2011,1334,1,
23,10,2007,1292,1,
23,10,2000,1202,1,
23,10,1997,1168,1,
23,13,2007,1292,1,
23,13,2003,1245,0,0.0
23,13,2000,1205,1,
23,13,1996,1156,1,
23,13,1990,1083,1,
23,13,1988,1065,1,
23,14,2011,1335,1,
23,14,2007,1285,1,
23,14,2002,1236,1,
23,14,1998,1188,1,
23,14,1995,1151,1,
23,17,2010,1332,1,
23,17,2006,1276,1,
23,17,2003,1242,1,
23,17,2000,1207,1,
23,18,2015,1387,0,0.0
23,18,2013,1361,1,
23,18,2007,1285,1,
23,18,2003,1245,1,
23,29,2014,1370,1,
23,29,2010,1328,1,
23,29,2006,1283,1,
23,29,2003,1246,1,
24,1,2010,1329,1,
24,1,2004,1258,1,
24,1,2000,1204,1,
24,2,2011,1336,1,
24,2,2009,1318,1,
24,2,2006,1284,1,
24,2,2002,1229,1,
24,2,1996,1162,0,48.0
24,4,2013,1361,1,
24,4,2011,1341,0,4.0
24,6,1998,1187,1,
24,6,1992,1113,1,
24,9,2011,1333,1,
24,9,2005,1261,1,
24,10,2012,1349,1,
24,10,2009,1309,1,
24,10,2001,1224,1,
24,10,1997,1172,1,
24,10,1995,1150,0,84.0
24,12,2012,1354,1,
24,12,2009,1316,1,
24,12,2005,1265,1,
24,15,2012,1356,1,
24,15,2004,1257,1,
24,15,1995,1150,1,
24,15,1991,1099,1,
24,16,2014,1369,1,
24,16,2010,1328,1,
24,18,1995,1146,1,
24,18,1990,1085,1,
24,21,2006,1283,0,12.0
24,21,2003,1246,1,
24,21,1996,1157,1,
24,21,1992,1113,1,
24,21,1985,1027,1,
24,21,1984,1009,1,
24,22,2012,1352,1,
24,22,2010,1328,1,
24,22,2006,1283,1,
24,22,2003,1244,1,
24,22,1999,1192,1,
24,22,1995,1148,1,
24,22,1993,1119,1,
24,22,1990,1092,1,
24,25,2010,1332,1,
24,25,2003,1242,1,
24,25,1998,1186,1,
24,25,1993,1127,1,
24,27,2014,1369,1,
24,27,2009,1310,1,
24,27,2001,1222,1,
24,28,2005,1266,1,
24,28,1999,1197,1,
24,28,1996,1162,1,
24,28,1993,1123,1,
24,28,1987,1056,1,
24,29,2012,1354,1,
25,3,2005,1272,1,
25,3,1999,1198,1,
25,3,1990,1083,1,
25,3,1987,1054,1,
25,5,2011,1333,1,
25,5,2007,1292,1,
25,7,2014,1375,1,
25,7,2012,1347,1,
25,7,2009,1311,1,
25,8,2006,1275,1,
25,8,2002,1231,1,
25,8,1998,1188,1,
25,9,2005,1264,1,
25,9,1999,1192,1,
25,12,2013,1368,1,
25,12,2007,1286,1,
25,13,2008,1301,1,
25,13,2010,1327,1,
25,15,2010,1322,1,
25,15,2007,1289,1,
25,17,2014,1372,1,
25,17,2012,1348,1,
25,17,2003,1240,1,
25,17,1999,1198,1,
25,19,2009,1318,1,
25,19,2004,1250,1,
25,19,1999,1194,1,
25,21,2001,1221,1,
25,21,1999,1197,1,
25,21,1998,1185,1,
25,22,2001,1224,1,
25,22,1993,1126,0,132.0
25,23,2010,1329,1,
25,23,2002,1225,1,
25,23,1999,1198,1,
25,24,2011,1334,1,
25,24,2007,1292,1,
25,24,2002,1232,1,
25,25,2013,1362,1,
25,25,2002,1234,1,
25,25,1994,1140,1,
25,27,2011,1337,1,
25,27,2007,1288,1,
25,29,1991,1101,1,
25,29,1987,1048,1,
25,29,1985,1021,0,12.0
26,1,2009,1311,1,
26,1,2003,1240,1,
26,1,2001,1214,1,
26,1,2000,1203,1,
26,1,1996,1164,1,
26,3,2015,1381,1,
26,3,2011,1337,1,
26,3,2008,1298,1,
26,3,2002,1225,0,24.0
26,4,2012,1348,1,
26,4,2003,1244,1,
26,4,1996,1164,1,
26,6,2006,1275,1,
26,6,2000,1209,1,
26,6,1999,1192,0,0.0
26,6,1993,1127,1,
26,8,2008,1303,1,
26,8,2004,1251,1,
26,8,2000,1211,1,
26,9,2006,1273,1,
26,9,2004,1249,1,
26,10,2010,1330,1,
26,10,2002,1234,1,
26,10,1997,1170,1,
26,11,2005,1271,1,
26,11,2001,1214,1,
26,11,1998,1179,1,
26,12,2008,1302,1,
26,12,1997,1174,1,
26,13,2013,1367,1,
26,13,2000,1209,0,0.0
26,15,2007,1296,1,
26,16,2011,1339,1,
26,16,2009,1314,0,0.0
26,17,2012,1355,1,
26,17,2009,1320,1,
26,17,2006,1280,1,
26,18,2011,1338,0,0.0
26,18,2008,1306,1,
26,19,2011,1335,0,24.0
26,19,2011,1335,1,
26,19,2008,1308,1,
26,20,1985,1025,1,
26,21,2013,1361,1,
26,22,2012,1356,1,
26,22,2010,1331,1,
26,22,2002,1236,1,
26,22,1999,1198,0,12.0
26,23,2015,1381,1,
26,23,2002,1233,1,
26,23,1999,1193,1,
26,24,2011,1338,1,
26,25,2011,1342,1,
26,25,2009,1319,1,
26,25,2004,1258,1,
26,25,2001,1220,1,
26,26,2015,1385,1,
26,26,2013,1365,1,
26,26,2009,1310,1,
26,29,2014,1379,1,
26,29,2007,1295,1,
26,29,2004,1256,1,
27,2,2014,1377,1,
27,2,2009,1317,1,
27,6,2010,1324,1,
27,6,2005,1267,1,
27,7,2000,1209,1,
27,12,2015,1385,1,
27,12,2012,1352,1,
27,12,2005,1272,1,
27,12,2004,1253,0,16.0
27,13,2012,1351,1,
27,13,2009,1319,1,
27,15,1998,1180,1,
27,15,1993,1126,1,
27,15,1990,1081,1,
27,15,1987,1053,1,
27,16,2014,1377,1,
27,16,2013,1361,1,
27,17,2008,1306,0,21.0
27,19,2002,1236,1,
27,19,1998,1178,0,24.0
27,19,1995,1147,0,17.0
27,19,1994,1132,0,14.0
27,19,1992,1108,0,24.0
27,19,1991,1093,1,
27,19,1988,1067,1,
27,20,2011,1344,1,
27,21,2012,1350,1,
27,21,2008,1304,1,
27,21,2007,1291,0,1.0
27,23,2014,1379,0,2.0
27,24,2005,1263,1,
27,24,2000,1207,1,
27,24,1995,1146,1,
27,24,1990,1083,1,
27,24,1987,1048,1,
27,24,1985,1023,1,
27,26,2015,1388,1,
27,26,2011,1339,1,
27,26,2005,1263,1,
27,26,2003,1239,1,
27,26,1996,1154,1,
27,26,2013,1359,1,
27,26,2008,1305,1,
27,26,2006,1277,1,
27,27,2015,1388,1,
27,27,2012,1353,1,
27,27,2011,1336,0,0.0
27,28,2013,1358,1,
27,28,2006,1280,1,
28,1,2012,1351,1,
28,1,2008,1301,1,
28,1,2004,1253,1,
28,2,2004,1260,1,
28,2,2013,1365,1,
28,2,2011,1336,1,
28,2,2008,1302,0,0.0
28,2,2011,1341,1,
28,3,2012,1346,1,
28,3,2008,1297,0,8.0
28,3,2005,1262,1,
28,3,2000,1202,0,20.0
28,8,2011,1334,1,
28,8,2007,1289,1,
28,9,1993,1120,1,
28,9,1990,1089,1,
28,9,1987,1051,1,
28,10,2014,1376,1,
28,10,2010,1323,1,
28,10,2008,1298,0,0.0
28,11,2009,1320,0,0.0
28,11,2006,1280,1,
28,11,1996,1164,1,
28,11,1991,1101,1,
28,11,1990,1089,1,
28,12,2010,1326,1,
28,12,2002,1234,1,
28,13,1993,1123,1,
28,13,1987,1055,1,
28,14,2013,1364,1,
28,14,2015,1385,1,
28,15,2004,1259,1,
28,15,1998,1188,1,
28,16,2009,1320,1,
28,18,1999,1191,1,
28,18,1991,1101,1,
28,18,1989,1069,1,
28,18,2013,1359,1,
28,19,2011,1339,1,
28,19,2006,1281,1,
28,20,2011,1336,1,
28,20,2008,1302,1,
28,21,2002,1236,1,
28,21,2000,1208,1,
28,21,1998,1185,1,
28,22,2011,1342,1,
28,22,2006,1276,1,
28,22,2002,1231,1,
28,23,2011,1337,1,
28,24,2013,1359,1,
28,24,2010,1330,1,
28,24,2008,1304,1,
28,25,2008,1308,1,
28,25,2005,1268,0,5.0
28,25,1999,1195,1,
28,29,2010,1328,1,
29,1,2010,1326,1,
29,1,2004,1252,1,
29,1,2000,1206,1,
29,2,2010,1326,1,
29,2,2000,1203,1,
29,2,1997,1170,1,
29,2,1994,1136,1,
29,2,2014,1371,1,
29,2,2012,1355,0,0.0
29,3,2008,1308,1,
29,3,2001,1214,1,
29,4,2012,1355,1,
29,5,2007,1294,1,
29,5,2004,1254,1,
29,6,2012,1345,1,
29,6,2010,1321,0,0.0
29,6,2008,1305,1,
29,6,2006,1275,1,
29,6,2002,1233,1,
29,12,2012,1348,1,
29,13,2007,1290,0,1.0
29,13,2006,1275,0,60.0
29,13,2004,1257,1,
29,13,2002,1236,1,
29,14,2001,1224,1,
29,14,2000,1211,1,
29,14,1999,1191,1,
29,14,1994,1132,1,
29,14,1990,1092,1,
29,14,1988,1060,1,
29,14,2008,1299,1,
29,14,2008,1299,1,
29,14,2000,1204,1,
29,14,1995,1152,1,
29,16,2014,1373,1,
29,17,2012,1346,1,
29,17,2006,1273,1,
29,17,2003,1241,0,1.0
29,18,1998,1188,1,
29,21,2006,1280,1,
29,21,1998,1184,1,
29,21,1994,1136,1,
29,21,1992,1110,1,
29,21,1990,1088,1,
29,22,2007,1290,1,
29,22,2003,1240,1,
29,22,1994,1140,1,
29,23,2010,1331,1,
29,23,2008,1305,1,
29,24,2002,1234,1,
29,24,1998,1187,0,12.0
29,24,2015,1383,1,
29,27,2015,1385,1,
29,28,2003,1241,0,84.0
29,28,1998,1184,1,
29,28,2013,1357,1,
29,28,2009,1318,1,
29,29,2013,1366,1,
30,1,2015,1387,1,
30,2,2002,1230,1,
30,2,1999,1200,1,
30,2,1996,1158,1,
30,4,2008,1308,1,
30,4,2006,1277,1,
30,4,2000,1211,1,
30,4,2012,1356,1,
30,5,2014,1373,1,
30,5,2010,1332,1,
30,7,2001,1224,1,
30,7,1991,1103,1,
30,8,2010,1332,1,
30,8,2008,1305,1,
30,8,2003,1245,1,
30,9,2010,1324,0,24.0
30,9,2008,1306,1,
30,9,2002,1236,1,
30,9,2014,1369,1,
30,10,2013,1361,1,
30,10,1998,1180,1,
30,13,2006,1279,1,
30,13,1999,1197,1,
30,13,1996,1163,1,
30,16,2006,1284,1,
30,16,1994,1140,1,
30,16,1991,1104,1,
30,16,1989,1078,1,
30,16,1988,1061,1,
30,17,2001,1217,1,
30,17,1998,1181,1,
30,17,1994,1135,1,
30,17,1989,1079,1,
30,18,2013,1362,1,
30,18,2012,1345,1,
30,18,2009,1319,1,
30,22,2014,1369,1,
30,22,2008,1298,1,
30,22,2003,1242,1,
30,22,2000,1204,1,
30,22,1997,1173,1,
30,22,1992,1108,1,
30,23,2014,1380,1,
30,26,2014,1373,1,
30,26,2010,1329,1,
30,27,2015,1388,1,
30,27,2013,1361,1,
30,27,2009,1310,1,
30,27,2006,1273,1,
30,28,2011,1344,1,
30,29,2011,1334,1,
30,29,2006,1275,1,
30,29,2002,1231,1,
31,1,2015,1383,1,
31,1,2003,1243,1,
31,2,2009,1315,1,
31,2,2004,1258,1,
31,2,2002,1229,1,
31,3,2013,1367,1,
31,3,2005,1263,1,
31,5,2011,1334,1,
31,5,2009,1319,1,
31,5,2008,1302,1,
31,6,2015,1389,1,
31,6,2014,1377,1,
31,6,2012,1345,1,
31,6,2014,1380,1,
31,7,2007,1292,1,
31,7,1995,1147,1,
31,7,1990,1085,1,
31,10,2007,1288,1,
31,10,2003,1245,1,
31,10,2003,1245,1,
31,10,1999,1194,1,
31,10,1997,1165,1,
31,10,1993,1119,1,
31,10,1991,1102,1,
31,12,2013,1357,1,
31,12,2005,1266,1,
31,12,1999,1189,0,12.0
31,12,1996,1160,1,
31,12,1992,1105,1,
31,13,2011,1337,1,
31,13,2007,1290,1,
31,13,2006,1274,0,12.0
31,13,2004,1252,1,
31,13,1994,1135,1,
31,13,1994,1135,1,
31,13,1990,1083,1,
31,13,1987,1048,1,
31,14,2003,1242,1,
31,14,1998,1177,1,
31,15,2006,1279,1,
31,15,2003,1240,1,
31,15,2001,1218,1,
31,15,1999,1191,1,
31,15,1997,1172,1,
31,15,1995,1147,1,
31,15,1990,1090,1,
31,16,2013,1368,1,
31,16,2011,1333,1,
31,17,2015,1391,1,
31,17,2011,1335,1,
31,18,2013,1357,1,
31,20,2005,1262,1,
31,20,1998,1188,1,
31,20,1994,1131,0,96.0
31,20,1993,1118,1,
31,20,1990,1092,1,
31,20,1988,1060,1,
31,21,2014,1370,1,
31,23,2011,1341,1,
31,23,2010,1324,0,0.0
31,24,2013,1358,1,
31,24,2006,1280,1,
31,27,2014,1379,0,11.0
31,27,2008,1300,1,
31,27,1999,1197,1,
31,27,2015,1390,1,
31,27,2010,1328,1,
31,27,2005,1268,1,
31,27,2003,1244,1,
31,27,1999,1199,1,
31,28,2005,1266,1,
31,28,2002,1232,1,
31,28,1998,1185,1,
31,29,2015,1381,1,
31,29,2007,1290,0,12.0
31,29,2007,1290,0,12.0
32,1,1997,1165,1,
32,1,1992,1105,1,
32,1,1987,1047,1,
32,1,1983,997,1,
32,2,2007,1290,1,
32,2,2004,1260,1,
32,5,2014,1376,1,
32,5,2012,1346,1,
32,5,2010,1328,1,
32,5,2005,1267,1,
32,5,2000,1202,1,
32,6,2014,1372,1,
32,6,2010,1330,1,
32,6,2007,1291,1,
32,6,2004,1257,1,
32,6,2002,1230,1,
32,8,2015,1383,1,
32,8,2008,1305,1,
32,8,2006,1280,1,
32,9,2006,1276,1,
32,9,2004,1252,1,
32,9,1999,1191,1,
32,9,1995,1152,1,
32,10,2015,1383,1,
32,10,2007,1292,1,
32,10,2001,1213,1,
32,10,1997,1169,1,
32,10,1994,1134,1,
32,12,2013,1359,1,
32,12,2009,1319,1,
32,13,2012,1349,1,
32,13,2009,1318,1,
32,13,2004,1258,1,
32,15,2014,1378,1,
32,15,2009,1320,1,
32,16,2000,1205,1,
32,16,1996,1161,1,
32,16,1990,1087,1,
32,20,2012,1347,1,
32,20,2007,1292,1,
32,20,2002,1233,1,
32,21,2014,1375,1,
32,22,2015,1383,1,
32,22,2010,1321,1,
32,22,2002,1235,1,
32,22,1999,1196,1,
32,23,2013,1365,1,
32,25,2014,1373,1,
32,25,2011,1339,1,
32,25,2008,1307,1,
32,27,2009,1319,1,
32,27,2004,1254,1,
32,28,2013,1364,1,
32,28,2010,1328,1,
32,28,2008,1297,1,
32,28,2005,1261,1,
33,1,2009,1311,1,
33,1,2006,1277,1,
33,2,2014,1380,1,
33,2,2012,1349,1,
33,2,2007,1285,1,
33,3,2004,1254,1,
33,3,2000,1208,1,
33,3,1998,1177,1,
33,3,1993,1118,1,
33,3,1986,1042,1,
33,3,1984,1015,1,
33,5,2007,1288,1,
33,5,2004,1256,1,
33,5,2002,1234,1,
33,5,1999,1199,1,
33,6,2013,1368,1,
33,6,2007,1286,1,
33,6,2003,1243,1,
33,6,1998,1187,1,
33,6,1994,1139,1,
33,7,2014,1375,1,
33,7,2006,1280,1,
33,8,2013,1368,1,
33,9,1997,1172,1,
33,9,1991,1093,1,
33,10,2010,1326,1,
33,10,2000,1204,1,
33,12,2007,1292,1,
33,12,2004,1249,1,
33,13,2014,1375,1,
33,15,1998,1188,1,
33,15,1996,1161,1,
33,18,2007,1294,1,
33,18,2005,1262,1,
33,19,2012,1351,1,
33,19,2003,1238,1,
33,20,2010,1323,1,
33,20,2007,1291,1,
33,21,2011,1340,1,
33,21,2002,1231,1,
33,21,1998,1180,1,
33,24,2007,1286,1,
33,26,2009,1316,1,
33,26,2001,1213,1,
33,26,1996,1158,1,
33,27,2002,1229,1,
33,27,2000,1202,1,
33,29,2012,1355,1,
33,29,2006,1278,1,
34,3,2013,1361,1,
34,3,2010,1332,1,
34,4,2011,1338,1,
34,4,2007,1296,1,
34,4,2001,1213,1,
34,4,1998,1184,1,
34,4,1994,1133,0,72.0
34,5,2009,1318,1,
34,5,2005,1263,1,
34,8,2015,1387,1,
34,9,2009,1310,1,
34,9,2005,1266,1,
34,9,2000,1203,1,
34,9,1998,1179,1,
34,9,2015,1382,1,
34,9,2011,1334,1,
34,9,2009,1310,0,0.0
34,9,2008,1300,0,0.0
34,10,2014,1377,1,
34,10,2009,1319,1,
34,10,2004,1256,1,
34,10,2001,1215,1,
34,13,2009,1319,1,
34,15,2009,1317,1,
34,15,2005,1270,1,
34,15,2003,1242,1,
34,15,2000,1210,1,
34,15,1998,1178,0,48.0
34,15,1995,1152,0,9.0
34,15,1994,1132,1,
34,15,1991,1100,1,
34,15,1988,1062,1,
34,16,2015,1382,1,
34,16,2010,1323,1,
34,16,2007,1294,1,
34,16,2004,1258,1,
34,16,2002,1226,1,
34,16,2011,1344,0,15.0
34,16,2010,1331,0,3.0
34,16,2003,1239,1,
34,17,2005,1263,1,
34,17,1999,1199,1,
34,17,1995,1150,1,
34,17,1994,1131,1,
34,17,1991,1099,1,
34,17,1989,1072,1,
34,19,2013,1364,1,
34,19,2010,1322,1,
34,19,2006,1282,1,
34,19,1995,1151,1,
34,19,2011,1344,1,
34,20,2014,1369,1,
34,20,2010,1324,0,1.0
34,20,2006,1278,1,
34,20,2000,1205,1,
34,20,1992,1110,1,
34,21,2014,1373,1,
34,21,2011,1333,1,
34,22,2006,1274,1,
34,22,2004,1249,1,
34,22,2001,1222,1,
34,23,2000,1209,1,
34,23,1997,1173,0,0.0
34,23,1995,1150,0,60.0
34,23,1992,1113,0,48.0
34,23,1991,1101,1,
34,23,1987,1051,1,
34,25,2012,1346,1,
34,25,2012,1346,1,
34,25,2006,1280,1,
34,25,2001,1216,1,
34,25,1997,1169,1,
34,25,2014,1373,1,
34,26,2014,1376,1,
34,26,2010,1332,1,
35,1,2001,1213,1,
35,1,1996,1153,1,
35,1,1993,1120,1,
35,1,1990,1092,1,
35,1,2010,1321,1,
35,2,2013,1363,1,
35,2,2004,1253,1,
35,7,1996,1161,1,
35,7,1993,1120,1,
35,7,1992,1107,1,
35,7,1990,1087,1,
35,7,2015,1386,1,
35,7,2011,1340,1,
35,8,2014,1377,1,
35,8,2011,1341,1,
35,8,2011,1341,1,
35,8,2003,1244,1,
35,8,2000,1211,1,
35,8,1998,1186,0,144.0
35,9,1992,1107,1,
35,9,1990,1083,1,
35,9,1986,1040,1,
35,13,2012,1356,1,
35,13,2012,1356,1,
35,13,2008,1300,1,
35,13,2002,1230,1,
35,13,1999,1194,1,
35,14,2003,1248,1,
35,14,1999,1194,1,
35,14,1994,1140,1,
35,14,1992,1109,1,
35,18,2013,1360,1,
35,18,2009,1319,1,
35,19,2013,1364,1,
35,20,2013,1357,1,
35,20,2011,1333,1,
35,21,2002,1234,1,
35,21,2000,1207,1,
35,22,2011,1338,1,
35,24,2006,1277,1,
35,24,1995,1144,1,
35,24,1995,1144,1,
35,24,1992,1112,1,
35,24,1990,1085,1,
35,24,1988,1058,1,
35,25,2007,1287,1,
35,25,2004,1255,1,
36,3,2012,1351,1,
36,3,2009,1320,1,
36,4,2007,1293,1,
36,4,2005,1262,1,
36,4,1997,1165,1,
36,4,2008,1299,1,
36,4,2000,1206,1,
36,4,1995,1141,1,
36,6,2011,1340,1,
36,6,2009,1313,1,
36,7,2012,1350,1,
36,7,2004,1249,1,
36,7,2000,1202,1,
36,7,1996,1156,1,
36,7,1992,1114,1,
36,7,1989,1070,1,
36,7,1987,1055,1,
36,8,2014,1378,1,
36,8,2009,1314,1,
36,10,2014,1373,1,
36,10,2011,1341,1,
36,14,2014,1378,1,
36,16,2012,1348,1,
36,16,2000,1211,1,
36,16,1996,1162,1,
36,19,2014,1377,1,
36,19,2012,1353,1,
36,20,2003,1245,1,
36,20,1995,1147,1,
36,21,2012,1348,1,
36,21,2004,1252,1,
36,21,2001,1215,1,
36,22,2014,1371,1,
36,22,2012,1350,1,
36,23,2003,1247,1,
36,23,1996,1157,1,
36,23,1994,1135,1,
36,24,2004,1250,1,
36,24,1999,1193,1,
36,25,2001,1213,1,
36,25,1993,1118,1,
36,25,1988,1060,1,
36,25,1986,1038,1,
36,25,2009,1320,1,
36,26,2011,1344,0,4.0
36,26,2004,1252,1,
36,26,2001,1220,1,
36,26,1999,1190,1,
36,26,1994,1134,1,
36,26,1992,1110,1,
36,27,2014,1380,1,
36,27,1999,1197,1,
36,27,1997,1172,1,
36,27,1994,1133,0,12.0
36,27,1992,1112,1,
36,27,1989,1072,1,
37,1,2012,1355,1,
37,1,2010,1328,1,
37,1,2008,1298,1,
37,1,2004,1257,1,
37,2,2015,1386,1,
37,2,2012,1348,1,
37,3,2014,1369,1,
37,3,2009,1316,1,
37,3,2006,1279,1,
37,3,2002,1234,1,
37,4,2013,1361,1,
37,4,2008,1302,1,
37,4,2004,1256,1,
37,4,2001,1221,1,
37,4,1994,1137,0,84.0
37,5,2012,1354,1,
37,7,2006,1275,1,
37,7,2004,1250,1,
37,7,2001,1223,1,
37,7,1999,1189,1,
37,7,1996,1161,1,
37,7,1994,1135,1,
37,7,1992,1106,1,
37,7,1989,1077,1,
37,7,1987,1052,1,
37,7,1985,1031,1,
37,7,2015,1386,0,0.0
37,7,2013,1360,1,
37,7,2011,1338,1,
37,7,2009,1312,0,36.0
37,7,2007,1290,1,
37,7,2005,1266,0,48.0
37,7,2004,1252,0,0.0
37,7,2002,1230,1,
37,9,2010,1323,1,
37,14,2012,1353,1,
37,14,2006,1273,1,
37,14,2001,1217,1,
37,14,1997,1174,1,
37,16,2009,1315,1,
37,16,2008,1297,1,
37,18,2010,1329,1,
37,18,2007,1293,1,
37,19,2008,1298,1,
37,19,2005,1264,1,
37,20,2012,1351,1,
37,20,2010,1328,0,0.0
37,20,2007,1286,1,
37,21,2014,1372,1,
37,21,2012,1346,1,
37,21,2007,1295,1,
37,21,2004,1254,1,
37,21,2001,1214,1,
37,21,1998,1184,1,
37,23,2005,1272,1,
37,23,2001,1217,1,
37,23,1998,1185,1,
37,23,1996,1156,1,
37,23,1994,1136,0,1.0
37,24,2006,1275,1,
37,24,2003,1243,1,
37,24,2001,1217,1,
37,24,1999,1196,1,
37,25,2013,1359,1,
37,25,2007,1295,1,
37,26,2013,1359,1,
37,26,2008,1299,1,
37,26,2006,1276,1,
37,27,2006,1273,1,
37,27,2004,1258,1,
37,27,2000,1210,1,
37,27,1998,1187,1,
37,27,1996,1155,1,
37,27,1993,1119,1,
37,27,1991,1099,1,
37,27,1987,1048,1,
37,27,1985,1028,1,
37,28,2010,1327,1,
37,28,2008,1300,1,
37,28,2005,1269,1,
37,28,2002,1232,1,
37,28,2000,1204,1,
37,28,1998,1182,1,
37,29,2013,1368,1,
37,29,2011,1340,1,
37,29,2010,1325,0,6.0
38,1,2003,1239,1,
38,1,2000,1206,1,
38,1,1996,1156,1,
38,2,2013,1364,1,
38,2,2005,1271,1,
38,3,2014,1373,1,
38,3,2014,1373,1,
38,3,2009,1320,1,
38,3,2006,1275,1,
38,3,2002,1232,1,
38,4,2011,1336,1,
38,4,2007,1295,1,
38,5,2011,1338,1,
38,7,2010,1331,1,
38,7,2005,1266,1,
38,7,2001,1213,1,
38,8,2011,1338,1,
38,8,2006,1275,1,
38,8,1999,1193,1,
38,8,1995,1150,1,
38,9,2012,1351,1,
38,9,2000,1205,1,
38,11,2013,1366,1,
38,11,2011,1341,1,
38,11,2009,1314,1,
38,12,2013,1362,1,
38,13,2012,1348,0,0.0
38,13,2007,1288,1,
38,13,2003,1238,1,
38,14,2014,1371,1,
38,14,2009,1315,1,
38,14,2007,1285,1,
38,15,2011,1343,1,
38,15,2009,1309,1,
38,15,2005,1266,1,
38,16,2011,1340,1,
38,16,2003,1248,0,0.0
38,16,2001,1219,1,
38,18,2011,1341,1,
38,18,2007,1291,1,
38,18,2006,1275,0,0.0
38,18,2005,1261,0,0.0
38,19,2013,1362,1,
38,19,2011,1340,0,12.0
38,19,2009,1314,1,
38,20,2015,1387,1,
38,20,2013,1357,1,
38,21,2013,1367,1,
38,21,2005,1264,1,
38,21,2001,1214,1,
38,24,2010,1330,1,
38,24,2007,1285,1,
38,26,2013,1357,1,
38,26,2013,1357,1,
38,26,2011,1337,0,0.0
38,26,2001,1214,1,
38,27,2010,1326,1,
38,27,2007,1292,1,
38,27,2013,1363,1,
38,28,2006,1277,1,
38,28,2001,1221,1,
38,28,1997,1168,1,
38,29,2012,1351,1,
38,29,2009,1313,1,
38,29,2005,1270,1,
39,4,2013,1363,1,
39,5,2011,1335,1,
39,5,2004,1251,1,
39,6,2003,1237,1,
39,6,1998,1178,1,
39,7,2012,1355,1,
39,7,2008,1307,1,
39,8,2015,1382,1,
39,8,2010,1330,1,
39,8,2006,1282,1,
39,8,2005,1269,0,0.0
39,9,2011,1338,1,
39,9,2004,1258,1,
39,10,2002,1236,1,
39,10,2001,1223,1,
39,11,2009,1315,1,
39,15,2013,1367,1,
39,18,2013,1365,1,
39,21,2009,1318,0,12.0
39,21,2005,1265,1,
39,21,2003,1240,1,
39,22,2015,1385,1,
39,22,2003,1248,1,
39,22,1999,1193,1,
39,24,2014,1372,1,
39,26,2010,1324,1,
39,26,2008,1306,1,
39,29,2013,1357,1,
39,29,2006,1273,1,
39,29,2003,1241,1,
40,1,2004,1252,1,
40,1,1998,1177,1,
40,2,2006,1280,1,
40,2,1999,1191,1,
40,2,1993,1119,1,
40,2,1991,1095,1,
40,2,1989,1077,1,
40,5,2000,1203,1,
40,5,1993,1128,1,
40,5,1990,1083,1,
40,5,1990,1083,1,
40,6,2015,1381,1,
40,6,2010,1331,0,9.0
40,6,2006,1279,1,
40,6,2003,1246,0,6.0
40,6,2003,1246,0,6.0
40,6,1999,1191,1,
40,7,2004,1257,1,
40,7,1991,1101,1,
40,7,1989,1072,1,
40,7,1986,1036,1,
40,7,1983,1005,1,
40,9,2012,1352,1,
40,9,2011,1337,0,6.0
40,9,2015,1381,1,
40,10,2010,1330,1,
40,10,2006,1282,1,
40,10,2001,1220,1,
40,10,1998,1185,1,
40,10,1994,1130,1,
40,10,1992,1111,1,
40,10,1991,1093,1,
40,10,2014,1372,1,
40,10,2012,1345,1,
40,12,2014,1374,1,
40,12,2012,1349,1,
40,12,2003,1244,1,
40,12,2001,1220,1,
40,15,2010,1324,1,
40,15,2003,1238,1,
40,16,2014,1369,1,
